Seed,ID,Energy,Angle(deg),Impact(km),Ground(km),Triggered,Angle(deg),Impact(km),Ground(km),Cherenkov,Angle(deg),Impact(km),Ground(km)
1,473,1.15674e+20,99.596357,47.684997,48.295633,1,69.453767,26.929199,28.911574,0,0,0,0
1,474,4.05495e+19,92.336099,43.150403,43.171813,1,72.866081,30.033324,31.554164,1,91.282508,42.495461,42.499030
1,475,2.32583e+19,148.172701,45.401437,85.340131,1,41.403462,7.455220,11.810792,0,0,0,0
1,476,4.16829e+20,63.370804,50.082282,56.227151,1,58.810687,43.622703,51.237010,0,0,0,0
1,477,1.34531e+20,104.405615,41.220920,42.422813,1,101.043577,39.658126,40.304127,0,0,0,0
1,478,2.49915e+18,164.277436,14.593585,52.267701,1,23.190240,1.006619,3.611630,0,0,0,0
1,479,1.19617e+20,83.722491,30.880728,31.113824,1,64.279708,19.781364,22.154002,0,0,0,0
1,480,5.31896e+20,32.690226,57.502883,107.332438,1,45.651245,95.791818,134.497308,0,0,0,0
1,481,2.76301e+20,74.772953,26.329359,27.417877,1,66.823853,21.810872,23.928439,1,78.101752,27.991596,28.707584
1,482,5.37468e+20,87.060020,6.027616,6.069302,1,87.783252,6.061189,6.094366,1,87.261130,6.042056,6.081285
1,483,8.91007e+19,89.796239,31.770542,31.778924,1,80.474213,26.762491,27.246271,1,90.811692,32.058534,32.058924
1,484,9.88208e+19,76.840364,54.158610,55.715257,1,60.023995,35.902431,41.681857,1,144.746398,121.006663,209.073524
1,485,4.70628e+20,81.820310,49.520486,50.088737,1,75.551695,43.216394,44.733022,1,79.051873,46.476634,47.417533
1,486,3.30615e+20,29.853311,31.000224,62.979441,1,30.200338,31.466632,63.247684,0,0,0,0
1,487,1.22731e+19,78.167639,9.048844,9.342919,1,85.089591,10.143297,10.225395,0,0,0,0
1,488,1.25932e+20,92.459931,44.713240,44.737681,1,59.963916,23.381170,27.266173,0,0,0,0
1,489,5.19791e+20,158.898993,50.981135,140.496168,1,34.864763,5.479216,10.209896,0,0,0,0
1,490,1.77877e+20,87.378655,44.264914,44.336674,1,92.810402,48.164685,48.200988,1,80.812135,39.554279,40.151192
1,491,2.26254e+20,94.560910,45.279954,45.383235,1,86.105223,39.473289,39.605744,1,102.528869,49.941018,51.040501
1,492,2.43821e+19,105.262344,37.825590,39.092145,1,94.319350,32.286022,32.348112,0,0,0,0
1,493,3.20164e+20,99.277078,56.951464,57.639869,1,80.845832,42.125462,42.737867,1,104.616709,61.054280,62.989377
1,494,3.73885e+20,107.253636,47.249594,49.353339,1,87.658687,35.390646,35.438828,1,106.165527,46.168482,47.954780
1,495,1.00279e+20,94.415034,59.682394,59.817573,1,79.867182,46.539498,47.384837,1,97.899279,62.131505,62.648419
1,496,6.3858e+19,107.440031,38.233657,39.772197,1,103.382571,36.914777,37.720190,0,0,0,0
1,497,7.12222e+19,151.201267,52.384990,106.567128,1,31.458338,7.632605,16.564639,0,0,0,0
1,498,4.56119e+20,87.200095,33.508345,33.570340,1,66.282578,21.067446,23.190127,0,0,0,0
1,499,1.20622e+20,85.324754,39.098761,39.264084,1,76.693817,33.244014,34.258160,1,90.759888,42.753827,42.754151
1,500,6.01744e+19,127.587833,54.878902,68.886967,1,74.265098,26.320567,27.484741,1,135.556248,57.723422,81.949354
1,501,1.22989e+20,80.427336,15.586968,15.879572,1,81.767138,15.744122,15.970952,1,78.265685,14.807937,15.212357
1,502,2.89913e+20,80.622735,37.812266,38.392666,1,75.389819,33.839643,35.077181,1,76.480810,34.697838,35.785246
1,503,7.87907e+19,56.081698,29.674594,36.162106,1,49.164043,23.595705,31.698094,0,0,0,0
1,504,5.24235e+19,146.885353,26.477985,47.566630,1,49.638964,6.645241,9.233466,0,0,0,0
1,505,3.67262e+20,90.744414,23.796758,23.796932,1,90.393570,23.690713,23.691901,1,90.921199,23.880102,23.880108
1,506,1.08752e+20,90.393344,42.305135,42.305360,1,81.492619,35.908798,36.374801,1,90.630414,41.978284,41.978298
1,507,1.79313e+20,47.183286,27.662836,38.126270,1,46.543863,27.120519,37.784883,1,43.799747,24.966618,36.537776
1,508,1.81464e+19,96.963606,23.662933,23.791023,1,94.422589,22.845582,22.885087,1,97.127331,23.670119,23.805464
1,509,4.15786e+19,124.049551,57.572619,69.169833,1,49.569198,13.831718,18.575278,1,169.653054,70.084401,387.647208
1,510,1.19698e+20,100.843882,50.085575,50.920290,1,75.013248,31.960160,33.196301,1,172.657781,79.871382,621.854548
1,511,6.26979e+20,91.861418,31.203578,31.209493,1,94.098706,32.013826,32.069385,1,91.625910,30.830606,30.834171
1,512,6.9741e+19,98.022515,6.108115,6.123475,1,87.085669,5.069377,5.115051,0,0,0,0
1,513,2.97289e+20,115.791625,40.788003,45.050841,1,90.576740,30.220291,30.221074,0,0,0,0
1,514,2.32983e+20,74.982210,54.889171,56.967740,1,72.192769,51.379572,54.128578,0,0,0,0
1,515,5.62303e+20,94.635401,33.527635,33.607509,1,94.656866,33.545683,33.626488,1,100.520472,36.284131,36.832144
1,516,1.36708e+20,98.513382,40.421034,40.813313,1,89.961752,35.599974,35.602509,1,101.494639,42.040215,42.820973
1,517,2.87746e+20,148.797877,6.898341,12.648350,1,133.759137,6.432111,8.524187,1,148.850430,6.547540,11.988816
1,518,9.5444e+20,65.467470,27.395388,30.472252,1,62.544868,25.444184,29.076337,1,70.257990,30.612798,32.804564
1,519,2.36112e+20,32.199198,48.159544,91.014877,1,36.122501,56.827200,96.945815,0,0,0,0
1,520,5.20603e+20,146.764333,48.425403,87.740066,1,80.399304,22.948824,23.346428,1,144.184604,47.107157,79.943664
1,521,6.28687e+20,86.082001,56.759887,56.921683,1,69.247211,40.000225,42.929168,1,169.486048,112.737716,615.668574
1,522,8.13043e+20,29.797333,5.049523,10.903891,1,29.261315,4.839220,10.667554,1,28.832571,5.101355,11.358397
1,523,8.42117e+20,97.169561,23.017649,23.152175,1,75.754938,15.509623,16.108161,0,0,0,0
1,524,2.60864e+18,118.481939,10.625359,11.877823,1,115.793896,10.284234,11.235781,1,116.879785,10.217386,11.259038
1,525,3.8249e+20,93.230719,46.211034,46.263399,1,82.988928,38.412864,38.754435,0,0,0,0
1,526,5.78489e+19,92.187068,28.233687,28.241815,1,81.820997,23.386368,23.687627,1,91.736522,27.679974,27.683448
1,527,2.35665e+20,83.435942,27.437875,27.670614,1,86.904073,28.996805,29.065003,1,77.029468,24.394565,25.133754
1,528,6.22508e+18,93.731353,12.189112,12.195430,1,93.769887,12.180948,12.187520,1,92.885823,12.012784,12.014507
1,529,1.47934e+19,67.064046,9.002857,9.955975,1,69.821482,9.483756,10.261223,0,0,0,0
1,530,1.48367e+20,132.037100,35.295918,46.544539,1,83.846121,23.728074,24.011875,0,0,0,0
1,531,3.14796e+20,20.987424,28.701074,81.552527,1,21.064476,28.625219,81.054246,0,0,0,0
1,532,4.16948e+20,73.808431,48.922375,51.122162,1,70.862503,45.959932,48.861353,1,72.966263,48.178390,50.577048
1,533,2.0358e+20,115.907348,56.601352,62.730251,1,55.918300,18.464068,22.570151,1,115.768918,56.250258,62.268038
1,534,5.63663e+19,94.811207,56.418215,56.585409,1,53.486891,21.843914,27.477988,1,115.911371,73.686483,81.728370
1,535,2.461e+19,100.383530,39.311475,39.891057,1,81.509370,29.101690,29.490011,1,103.893683,41.173292,42.312194
1,536,7.13037e+19,55.512460,14.321597,17.689800,1,52.541777,12.937433,16.647751,1,55.543447,14.435182,17.819941
1,537,2.99517e+20,27.284804,44.294835,97.435594,1,25.486216,39.167642,91.900291,0,0,0,0
1,538,4.92543e+20,86.483630,17.031242,17.092642,1,86.518529,17.035709,17.096235,1,88.319105,17.554848,17.578704
1,539,9.0429e+19,169.402366,56.945838,306.985096,1,0.479673,0.040700,63.859230,0,0,0,0
1,540,7.30763e+20,92.136116,28.771545,28.778597,1,92.467579,28.934418,28.945775,1,91.961232,28.706331,28.711542
1,541,3.06565e+20,95.811562,14.877754,14.917349,1,103.552804,16.323424,16.694078,0,0,0,0
1,542,2.58053e+19,92.830540,31.492946,31.514177,1,85.790788,27.781454,27.888900,1,92.658376,31.054067,31.071525
1,543,9.69725e+19,71.600313,47.034573,49.724004,1,73.440459,48.961230,51.218837,1,72.951829,48.583767,50.960047
1,544,2.44808e+18,113.131012,12.081924,12.948932,1,87.383511,8.798929,8.841258,0,0,0,0
1,545,2.26492e+19,158.983287,35.200675,96.641057,1,35.039330,4.550663,8.765267,0,0,0,0
1,546,1.10359e+20,111.510302,55.292029,59.266167,1,58.828863,20.632648,24.373544,1,115.197012,57.225101,63.045188
1,547,3.60823e+20,62.184868,31.729317,36.092387,1,62.806904,32.231034,36.448561,1,63.003741,32.578918,36.773561
1,548,1.24409e+20,128.429271,56.344285,71.593393,1,60.482760,18.728299,21.762950,1,132.097065,57.291676,76.833962
1,549,2.65995e+19,99.691315,31.165894,31.543639,1,89.834770,27.026970,27.032100,1,101.789941,31.889159,32.485858
1,550,1.02767e+20,47.097005,37.809500,52.008223,1,47.056258,37.722374,51.923915,1,57.299295,52.454750,62.605323
1,551,9.5266e+20,55.483717,46.272616,56.465484,1,41.048382,26.691384,41.155136,1,115.490999,141.110073,156.117968
1,552,3.18246e+20,149.584218,46.808076,91.730781,1,150.531932,46.755013,94.288522,0,0,0,0
1,553,2.17228e+19,89.617421,35.683120,35.688828,1,60.197022,18.798937,21.897027,1,91.600388,36.826199,36.831566
1,554,7.33467e+19,84.306562,41.471481,41.718900,1,73.995284,33.369355,34.832049,1,82.739302,39.793424,40.168082
1,555,7.56726e+18,79.246212,8.921941,9.166895,1,78.275422,8.725967,9.004623,1,79.602072,9.027277,9.260770
1,556,4.05723e+20,90.449899,58.206345,58.206372,1,67.606838,36.705633,39.866282,1,95.554581,62.972376,63.231791
1,557,3.93105e+19,111.397423,46.017444,49.263096,1,81.979124,29.904943,30.261759,1,124.006647,52.054535,62.515200
1,558,5.10808e+19,84.994702,44.285601,44.495752,1,70.129848,32.359629,34.569277,1,81.094881,40.801770,41.370587
1,559,5.06797e+19,117.550164,7.713901,8.493233,1,116.878467,7.679504,8.408530,1,118.183024,7.582833,8.389595
1,560,1.6436e+20,99.090702,45.780217,46.297927,1,86.673872,37.749291,37.839417,1,105.108629,49.390879,51.048799
1,561,9.28409e+19,105.919671,28.845113,29.884055,1,102.081473,27.393178,27.930859,1,103.425940,27.769065,28.456573
1,562,8.32671e+19,51.157745,14.709968,19.212464,1,49.566030,13.809505,18.488065,1,49.081383,13.851023,18.681220
1,563,4.34099e+20,78.366970,54.953523,56.198426,1,77.921939,54.405058,55.732663,1,85.514097,62.752974,62.981902
1,564,4.67072e+19,108.946996,39.822204,41.967532,1,81.119733,26.192665,26.576183,1,110.368299,40.323675,42.865950
1,565,4.36694e+20,87.324444,47.889381,47.962004,1,75.793042,38.439305,39.755325,1,90.298349,50.215933,50.216124
1,566,2.80837e+20,106.474977,54.069540,55.987936,1,18.425676,14.532022,50.355231,0,0,0,0
1,567,5.24398e+20,89.007927,9.188524,9.208004,1,67.756415,5.813366,6.492750,1,86.341471,8.724321,8.785438
1,568,2.67829e+19,74.305133,32.757734,34.159625,1,73.319434,32.051477,33.601298,1,71.223062,30.812101,32.704731
1,569,1.80912e+20,90.348281,51.407393,51.407467,1,73.981186,37.537008,39.170305,1,87.319137,48.578570,48.652171
1,570,1.05576e+20,59.561254,34.144718,39.846466,1,57.929224,32.443856,38.545820,0,0,0,0
1,571,7.49636e+20,49.486924,56.037279,74.052582,1,48.814984,54.541325,72.824339,1,76.350937,115.442157,118.895290
1,572,6.6867e+18,107.891390,8.148972,8.428645,1,104.684036,7.859208,8.018414,1,106.993679,7.945178,8.181727
1,573,8.58184e+19,85.022037,42.275110,42.475739,1,74.620765,34.509793,35.914641,0,0,0,0
1,574,1.01172e+20,123.733008,3.025801,3.341959,1,81.688189,1.661196,2.030438,0,0,0,0
1,575,7.12885e+19,66.807217,42.034373,45.932715,1,65.079802,40.357036,44.719696,1,71.302079,46.825887,49.595279
1,576,3.70263e+19,90.748899,17.500131,17.500973,1,90.142285,17.273063,17.276762,1,90.620253,17.401157,17.402449
1,577,2.80016e+20,113.273050,56.201566,61.008803,1,60.174508,21.518344,25.036351,1,128.619707,64.516949,82.257096
1,578,3.93208e+20,74.861741,16.617438,17.327775,1,74.389151,16.465743,17.212941,1,75.963597,17.092515,17.723204
1,579,9.48036e+20,105.151061,50.372358,52.034840,1,78.804502,33.252548,34.014594,1,103.624880,48.970823,50.254548
1,580,7.61419e+20,76.128935,54.025452,55.758113,1,44.989824,21.015551,30.164894,1,77.341227,54.342778,55.796217
1,581,4.65798e+20,101.661067,32.198604,32.795432,1,71.212934,18.467745,19.650111,1,99.041853,30.487322,30.808688
1,582,5.54229e+19,72.474669,20.067257,21.196914,1,77.703010,22.211481,22.839676,0,0,0,0
1,583,9.80743e+19,81.514811,49.885714,50.526210,1,78.440575,47.024104,48.117560,1,81.795898,50.058588,50.661556
1,584,9.75941e+20,87.590491,46.032849,46.092636,1,81.766074,40.853676,41.340399,0,0,0,0
1,585,9.91571e+19,96.466812,23.999598,24.110977,1,94.205324,23.182096,23.218551,1,95.741165,23.657350,23.739529
1,586,2.41111e+20,96.522542,19.164609,19.247872,1,96.191037,18.979354,19.051488,1,94.735353,18.562194,18.596928
1,587,2.17346e+19,108.841897,28.952583,30.458029,1,106.339751,27.986249,29.049664,1,111.709331,29.586566,31.688546
1,588,1.29559e+20,136.135019,44.869117,64.334841,1,67.045102,16.894814,18.521496,1,132.463931,43.113317,58.077943
1,589,3.85009e+19,86.147517,42.113007,42.247862,1,94.607185,47.871342,47.986432,0,0,0,0
1,590,4.23942e+20,84.019672,59.190696,59.567431,1,75.411015,50.015669,51.810471,1,87.949216,63.077636,63.137284
1,591,3.13731e+20,149.261606,50.130530,96.861862,1,58.295250,15.635799,18.837699,0,0,0,0
1,592,7.25661e+20,87.804011,33.435584,33.489020,1,63.340337,19.928465,22.610360,1,85.655679,32.064942,32.208866
1,593,6.05265e+20,90.846236,21.277494,21.277666,1,88.899457,20.395761,20.411128,1,91.495473,21.252331,21.252894
1,594,5.88986e+20,91.641407,53.831169,53.842583,1,85.432293,48.508798,48.699943,1,100.958334,61.476905,62.536228
1,595,5.08865e+18,116.882683,17.416630,19.321946,1,110.068607,16.193791,17.094795,1,155.116447,21.402090,49.975299
1,596,1.45102e+19,85.355304,19.678920,19.780471,1,83.148782,18.899853,19.088271,1,86.945910,20.175921,20.230038
1,597,3.10732e+19,109.486744,36.743936,38.638323,1,32.101079,7.948083,16.495445,0,0,0,0
1,598,8.50264e+19,98.565196,31.322357,31.606909,1,102.509660,32.939168,33.637146,1,96.351966,30.366632,30.504567
1,599,7.98061e+19,133.167581,44.691457,60.862740,1,72.438633,19.775710,20.886784,1,134.600599,44.818588,62.512067
1,600,1.1119e+20,90.186847,37.282565,37.285447,1,85.834917,34.738956,34.878303,1,89.327078,36.702519,36.716535
1,601,2.5664e+19,90.859518,9.695674,9.699016,1,90.997222,9.728786,9.731521,1,91.986383,9.867195,9.867365
1,602,6.34339e+20,70.689098,46.196677,49.093473,1,66.568979,41.658709,45.578890,1,71.155228,46.467153,49.238052
1,603,7.44294e+19,81.842250,34.924250,35.341405,1,75.784261,31.025371,32.110200,1,84.846335,36.858016,37.046215
1,604,5.64755e+18,82.255660,12.659694,12.836919,1,80.636239,12.285151,12.523485,1,81.122314,12.461079,12.681036
1,605,1.55032e+20,129.680368,35.966681,46.393854,1,84.719557,20.874935,21.005905,1,131.824287,36.117769,48.101643
1,606,7.89132e+20,98.917814,48.313448,48.843489,1,87.589306,40.552700,40.607432,1,100.963039,49.532863,50.377738
1,607,1.70274e+20,47.020668,48.032847,66.062342,1,47.983317,49.269255,66.709816,1,165.530636,246.627207,985.363532
1,608,6.10091e+20,99.613771,35.482584,35.913287,1,88.100733,29.968329,30.003438,0,0,0,0
1,609,4.93242e+19,72.806084,31.235291,32.826200,1,64.724424,25.424314,28.312844,1,70.786445,29.525392,31.412774
1,610,1.81341e+20,100.266319,48.549434,49.267486,1,80.196940,34.934398,35.524526,1,102.596431,49.950053,51.092855
1,611,7.99343e+20,123.872088,38.886105,46.560125,1,110.748244,34.177920,36.394582,1,128.342247,39.960631,50.625498
1,612,3.78674e+20,90.504230,52.085637,52.085669,1,70.558210,34.639939,36.878250,0,0,0,0
1,613,5.19043e+20,85.924641,43.257984,43.398014,1,83.591741,41.465471,41.773068,1,84.923376,42.502132,42.706957
1,614,2.60942e+20,74.317668,59.891020,62.325393,1,47.985232,27.658439,37.605075,1,102.652720,95.050255,97.323133
1,615,4.701e+19,167.797679,23.031654,107.112436,1,2.997914,0.092621,9.435981,0,0,0,0
1,616,8.21695e+19,91.532085,44.346919,44.353883,1,68.711345,27.815446,30.011016,0,0,0,0
1,617,2.382e+19,137.304159,27.667111,40.334223,1,75.490456,12.709907,13.247303,1,138.855908,27.197963,40.845640
1,618,2.66623e+20,146.062235,17.763540,31.214557,1,97.573366,11.571279,11.626088,0,0,0,0
1,619,4.50714e+20,80.493321,37.032540,37.624685,1,74.858014,32.895362,34.200547,1,79.178988,35.931334,36.668652
1,620,2.6714e+20,113.752183,45.409931,49.431256,1,94.098535,35.306407,35.369613,1,115.495868,45.969244,50.732554
1,621,1.56196e+20,107.682474,43.661947,45.652023,1,101.229634,40.327358,41.007502,1,114.584861,46.486144,50.868126
1,622,4.19288e+18,104.073535,17.006542,17.435714,1,95.502205,15.116663,15.152954,1,104.754282,16.989876,17.466940
1,623,4.06458e+20,155.579769,44.062963,103.605100,1,20.205750,3.738153,14.492044,0,0,0,0
1,624,2.79296e+20,17.334300,39.682942,134.659689,1,19.574216,45.980604,138.534943,0,0,0,0
1,625,7.28766e+20,86.622424,37.079066,37.169442,1,86.978168,37.003904,37.078787,1,83.748232,35.040349,35.296229
1,626,1.57856e+19,117.577669,25.334405,28.168320,1,78.016804,17.833873,18.425415,0,0,0,0
1,627,7.34456e+19,105.106367,43.794991,45.253570,1,82.441246,30.528256,30.853055,1,110.113258,45.716490,48.537013
1,628,3.96699e+20,84.348933,42.994484,43.247550,1,55.094875,20.668301,25.494849,1,79.967135,38.832929,39.511522
1,629,8.14698e+19,110.745745,35.804382,38.101092,1,101.103849,31.868938,32.382979,1,109.479415,34.992608,36.944301
1,630,9.8118e+20,95.863584,54.632178,54.879600,1,81.156794,42.576577,43.153380,1,103.287570,60.297222,61.861976
1,631,1.21278e+20,87.238162,15.974253,16.017122,1,87.003843,15.845963,15.893625,1,85.034928,15.373378,15.471204
1,632,2.87095e+19,65.851818,11.875875,13.228625,1,70.503102,13.143211,14.112523,0,0,0,0
1,633,3.73133e+20,90.066255,13.111325,13.116991,1,89.613856,12.975397,12.984575,1,90.731361,13.202680,13.204721
1,634,2.81865e+20,98.991487,49.585501,50.109655,1,103.568674,52.421922,53.783601,0,0,0,0
1,635,1.08417e+20,150.273489,23.465230,46.592012,1,116.975409,18.922238,21.023705,0,0,0,0
1,636,7.7768e+20,32.604717,6.492828,12.724444,1,31.551314,6.086145,12.334601,1,32.506199,6.754147,13.246006
1,637,2.8758e+19,87.657802,31.359586,31.405104,1,86.805107,30.881377,30.954858,1,89.975989,32.537842,32.540563
1,638,3.52179e+19,94.548195,27.253273,27.310471,1,93.150684,26.745009,26.766465,1,98.411567,28.770246,29.026697
1,639,2.71716e+20,69.476117,41.302325,44.259609,1,73.065512,44.515891,46.662293,1,63.625412,35.897592,40.276953
1,640,3.40523e+19,102.494218,23.664952,24.153571,1,101.351656,23.338420,23.727073,1,101.847504,23.405529,23.834339
1,641,9.74647e+20,134.633238,36.472013,50.789277,1,98.003437,25.483890,25.672653,1,134.298769,36.063672,49.931463
1,642,9.74725e+20,85.950603,54.261600,54.428144,1,80.302097,48.900566,49.681647,1,94.387740,62.151819,62.304251
1,643,8.45448e+19,61.663660,16.799890,19.319387,1,62.100705,17.001680,19.465850,1,59.261147,16.030907,18.907192
1,644,1.84761e+19,92.955903,13.078542,13.080290,1,84.808567,11.372823,11.470648,1,94.314072,13.201138,13.211969
1,645,8.74413e+19,109.411951,55.243047,58.392172,1,81.095610,36.371359,36.899820,1,114.161473,57.756658,63.072031
1,646,4.32451e+20,94.120156,43.055521,43.136465,1,99.942658,46.367043,46.996095,0,0,0,0
1,647,3.97101e+20,98.216985,12.994723,13.075653,1,72.722651,7.912391,8.430501,0,0,0,0
1,648,4.10715e+20,88.318467,20.277942,20.305251,1,94.624369,22.206684,22.246997,0,0,0,0
1,649,1.98244e+19,71.550898,9.680800,10.386871,1,75.280600,10.438725,10.938003,0,0,0,0
1,650,2.91308e+20,125.932379,43.581069,53.520504,1,77.580493,22.743700,23.384878,1,133.681217,45.756069,62.870016
1,651,3.25312e+20,110.614048,45.795949,48.769494,1,69.308618,22.227010,23.924703,1,155.940403,61.976732,151.064463
1,652,2.83649e+20,86.820643,32.956731,33.032181,1,85.162810,31.908155,32.058558,1,84.729598,31.710644,31.884690
1,653,4.02084e+20,67.284229,59.082066,64.261151,1,73.053108,66.805081,69.990866,0,0,0,0
1,654,1.6232e+20,89.373634,34.486622,34.495927,1,87.080715,33.216212,33.283698,1,94.151635,37.013622,37.082649
1,655,9.97115e+20,75.327093,34.210293,35.472423,1,73.979318,33.243570,34.706024,1,78.228993,36.267597,37.133647
1,656,5.96633e+20,99.671809,40.032710,40.495525,1,86.066147,32.599746,32.732369,1,103.776768,41.754283,42.825153
1,657,5.48541e+20,88.009812,32.690301,32.727412,1,82.709443,29.547698,29.845422,1,86.930661,31.837916,31.909037
1,658,5.27926e+19,131.573478,41.142924,54.524662,1,100.660963,30.531472,30.971800,0,0,0,0
1,659,5.12194e+20,112.071879,11.376401,12.118240,1,107.824853,10.675492,11.090607,1,111.804272,11.022636,11.716502
1,660,1.65017e+20,55.009118,57.514911,70.491712,1,45.121900,40.999149,58.266203,1,60.217528,68.046079,78.636067
1,661,3.53628e+20,99.387663,37.794859,38.241481,1,98.717494,37.500356,37.877214,1,97.152219,36.651498,36.889134
1,662,3.73177e+20,88.800152,25.283606,25.303189,1,95.702179,27.901258,27.997447,0,0,0,0
1,663,6.10739e+18,156.806625,24.677461,61.647475,1,22.325911,1.528525,5.096837,0,0,0,0
1,664,2.79846e+20,90.999025,32.023587,32.023978,1,90.417758,31.768498,31.768944,1,92.079505,32.577818,32.587217
1,665,1.27698e+19,83.885910,25.115175,25.305072,1,83.302463,24.631207,24.850871,1,85.285000,25.541301,25.664304
1,666,1.38858e+20,57.312417,56.666017,67.611525,1,49.008040,43.167580,57.572729,1,67.309805,74.426232,80.853956
1,667,3.98682e+20,85.245071,26.992198,27.121649,1,85.565808,26.838525,26.953096,1,81.166992,24.864011,25.227785
1,668,4.52606e+19,134.011853,57.439541,79.375835,1,77.887125,28.467037,29.228937,0,0,0,0
1,669,2.56832e+20,83.685234,53.106060,53.476008,1,70.742430,40.595372,43.143124,1,123.713326,89.053042,106.791225
1,670,4.01702e+19,87.342803,40.267157,40.332512,1,66.722921,25.585553,28.038714,1,88.288995,40.050487,40.083303
1,671,2.93648e+19,91.624614,28.336489,28.339362,1,69.881241,18.198993,19.532258,0,0,0,0
1,672,4.75754e+20,129.402406,54.071204,69.643086,1,65.349151,20.238287,22.458043,1,170.769466,63.293044,392.073509
1,673,4.6998e+20,63.101556,28.464105,32.137075,1,61.670381,27.435372,31.401810,1,64.069144,29.317269,32.810023
1,674,1.85458e+19,140.816203,33.136515,51.810655,1,68.821565,13.252813,14.421850,0,0,0,0
1,675,4.2275e+20,93.712551,22.957793,22.983396,1,96.159938,23.686297,23.783661,1,94.914030,23.240627,23.295122
1,676,1.14355e+20,84.551556,57.832213,58.135230,1,62.805172,35.497819,40.122207,1,89.944600,63.227798,63.229552
1,677,7.7779e+20,91.129115,33.997741,33.998812,1,90.601309,33.748477,33.748508,1,96.642595,36.842580,37.047133
1,678,8.22933e+19,98.558280,55.398944,55.946467,1,66.993665,30.538761,33.402701,1,104.332032,59.073043,60.839855
1,679,1.64657e+20,81.861863,44.627906,45.140887,1,71.322903,35.848236,37.978368,1,87.800487,49.489886,49.543358
1,680,6.33897e+19,88.181998,23.949860,23.978614,1,87.197669,23.587432,23.639530,1,87.755693,23.818444,23.856517
1,681,4.69416e+19,137.821230,37.848050,55.553785,1,52.980336,11.241971,14.647297,0,0,0,0
1,682,2.4228e+20,36.771052,58.726338,98.698688,1,40.717278,68.662479,105.774851,0,0,0,0
1,683,1.41259e+19,47.187008,20.125253,27.809936,1,46.746443,19.764343,27.517879,0,0,0,0
1,684,1.12963e+20,100.003514,16.894099,17.084530,1,97.240008,16.283340,16.365284,1,102.068429,17.242688,17.545814
1,685,2.15929e+20,96.408308,59.482995,59.796457,1,79.403405,44.803127,45.688547,0,0,0,0
1,686,1.315e+19,99.372871,8.026701,8.077604,1,100.257089,8.130324,8.197906,1,99.155888,7.961459,8.008182
1,687,2.47481e+20,114.976722,58.413238,64.125631,1,109.000811,54.759428,57.685524,0,0,0,0
1,688,2.4136e+20,71.367358,45.601623,48.262527,1,69.823327,43.973425,46.999234,1,74.937786,49.336015,51.202127
1,689,3.97928e+20,65.425269,27.078174,30.148751,1,62.830266,26.153292,29.819988,0,0,0,0
1,690,1.91135e+20,89.772539,44.726234,44.730014,1,76.896910,35.227702,36.265682,1,97.814632,50.368249,50.786570
1,691,4.31571e+20,92.359825,46.907320,46.932338,1,82.892509,39.829558,40.189921,1,96.029298,49.341234,49.575010
1,692,1.77675e+20,135.643270,52.165682,74.206242,1,64.619500,18.367475,20.524074,1,137.025049,51.931731,75.752275
1,693,5.2537e+20,75.248636,50.922010,52.765339,1,69.212777,44.366453,47.610369,1,169.416387,122.954156,667.270826
1,694,5.95244e+20,54.817716,53.721267,66.015438,1,51.116521,47.506584,61.357486,1,65.111126,71.716851,79.248587
1,695,1.87921e+20,78.657851,13.133128,13.492114,1,76.380039,12.567931,13.047920,1,77.531611,12.951147,13.370633
1,696,2.1878e+20,58.515724,25.777412,30.479854,1,57.620126,25.161493,30.055335,1,62.818869,29.001820,32.814121
1,697,4.39034e+19,113.309747,59.262968,64.358857,1,43.521815,12.439173,18.489153,1,121.937356,63.960472,75.121084
1,698,3.29253e+20,78.656638,44.475019,45.538970,1,77.052707,43.682831,45.026432,0,0,0,0
1,699,5.83842e+18,123.940095,18.222652,21.656678,1,98.023428,14.058103,14.139191,0,0,0,0
1,700,1.60819e+19,138.666594,26.678974,39.913263,1,69.732526,10.631102,11.497720,0,0,0,0
1,701,6.28188e+20,102.465680,51.618025,52.776476,1,83.152517,37.988624,38.312196,1,109.936906,56.106289,59.537985
1,702,4.2829e+20,147.684319,12.002764,21.607280,1,90.825661,7.860394,7.872041,0,0,0,0
1,703,6.6384e+19,37.020008,27.927877,46.934216,1,37.847035,28.697863,47.306457,0,0,0,0
1,704,4.87704e+19,102.168854,20.071066,20.426063,1,94.499586,18.049518,18.071757,1,102.098777,19.851187,20.196897
1,705,7.57977e+19,80.398699,43.046070,43.727449,1,76.093341,39.393204,40.684220,1,130.052777,80.153338,104.376696
1,706,1.78348e+19,67.955012,6.696465,7.399236,1,67.115459,6.563109,7.305481,1,68.218331,6.890138,7.592032
1,707,1.1786e+20,139.083808,35.853574,54.251314,1,75.658210,16.792861,17.446782,0,0,0,0
1,708,2.61928e+20,81.411745,57.548093,58.303501,1,77.494685,53.219203,54.660864,1,87.288758,63.275028,63.380143
1,709,1.49632e+19,89.796316,25.475017,25.480778,1,82.995483,22.397761,22.625937,1,91.261254,25.741996,25.742261
1,710,4.97746e+20,86.309395,45.143396,45.271069,1,76.565083,37.188926,38.353577,1,92.350807,49.299980,49.324054
1,711,3.15087e+19,88.180330,10.177666,10.203353,1,88.438211,10.076831,10.099408,1,85.749861,9.667590,9.732201
