Seed,ID,Energy,Psi(deg),Impact(km),Ground(km),Triggered,Psi(deg),Impact(km),Ground(km),Cherenkov,Psi(deg),Impact(km),Ground(km)
3,243,1.25E+20,108.528764,26.820013,28.18641,1,82.829946,18.079618,18.262304,1,112.156074,27.601859,29.681869
3,244,7.87E+20,113.639422,15.025096,16.315018,1,103.084406,13.161886,13.467684,1,111.69987,14.478508,15.504464
3,245,2.49E+20,89.076143,31.480869,31.489739,1,87.841639,30.875816,30.907693,1,87.646855,30.791727,30.828488
3,246,9.12E+19,69.107903,36.913842,39.589294,1,67.165133,35.337756,38.428469,1,94.3601,59.049279,59.205594
3,247,3.04E+19,142.936615,39.665696,65.527846,1,81.741111,20.052391,20.294998,0,0,0,0
3,248,2.24E+19,149.818592,33.86483,66.289823,1,18.449378,3.289777,12.278947,0,0,0,0
3,249,5.76E+20,91.583139,37.58515,37.593661,1,84.135807,33.112569,33.312083,1,118.902214,51.757881,58.990697
3,250,1.66E+20,89.238835,38.249069,38.255676,1,77.520788,30.955071,31.749616,1,115.918772,53.804195,59.72316
3,251,1.18E+20,79.720966,29.718121,30.239797,1,78.9377,29.256125,29.849793,1,81.899303,30.919269,31.26
3,252,1.83E+20,55.490039,31.99216,38.970688,1,52.129064,28.517824,36.291672,1,77.17926,53.616476,55.036026
3,253,1.04E+20,22.430137,30.814179,81.259396,1,22.392726,30.574156,80.758122,0,0,0,0
3,254,5.25E+18,101.966181,16.780973,17.103282,1,100.564646,16.501468,16.741899,0,0,0,0
3,255,2.05E+20,89.790803,36.278145,36.279668,1,87.548394,34.782142,34.823146,1,93.525761,38.215381,38.276049
3,256,3.27E+19,84.442666,13.571383,13.658002,1,88.827056,14.543262,14.552266,1,78.308219,12.181029,12.485247
3,257,5.69E+18,100.88332,4.992803,5.049335,1,98.386696,4.816774,4.84319,1,101.850379,5.000011,5.070402
3,258,1.64E+20,99.916943,13.984388,14.151413,1,103.354591,14.605679,14.949137,0,0,0,0
3,259,2.18E+19,145.623699,23.728149,41.717913,1,95.394748,15.128229,15.177155,0,0,0,0
3,260,3.96E+20,89.297011,36.002994,36.008759,1,90.278067,36.323908,36.323918,1,161.279922,64.750456,201.151967
3,261,1.62E+18,84.397099,8.850929,8.915483,1,83.319273,8.688332,8.773667,0,0,0,0
3,262,4.17E+19,101.071814,31.133826,31.672966,1,103.869551,32.202125,33.104145,0,0,0,0
3,263,2.26E+20,92.364157,19.90477,19.914474,1,92.797578,19.962011,19.977057,1,95.82954,20.835796,20.924644
3,264,7.38E+20,89.113315,35.953787,35.961768,1,87.946384,35.097025,35.127368,1,95.321984,39.306257,39.458211
3,265,4.58E+20,103.910356,29.656042,30.502528,1,101.0138,28.464933,28.960338,1,104.908741,29.833541,30.819543
3,266,2.85E+19,95.720683,13.942779,13.991703,1,103.377325,15.336067,15.7116,0,0,0,0
3,267,5.66E+19,120.01752,37.498785,43.15342,1,112.407911,34.926295,37.669292,1,115.513435,35.906784,39.659597
3,268,9.83E+19,108.842673,5.562357,5.804214,1,101.63408,5.080036,5.144335,1,108.875309,5.467366,5.704
3,269,3.56E+19,89.471159,25.662723,25.666537,1,87.895993,25.033162,25.058445,1,88.026593,25.093416,25.11623
3,270,4.54E+19,58.155954,9.031384,10.758544,1,58.228365,9.05616,10.778998,1,59.133276,9.382236,11.052593
3,271,2.60E+19,141.419853,33.788945,53.814565,1,37.232632,5.301891,9.149038,0,0,0,0
3,272,1.79E+20,78.810229,28.767382,29.36905,1,71.901981,24.669726,26.026178,1,81.361559,29.905877,30.283059
3,273,7.03E+20,118.160154,32.141701,36.329766,1,110.765627,29.748057,31.725157,1,125.115468,33.808559,41.163829
3,274,1.15E+19,63.255942,11.075229,12.505484,1,62.017622,10.722278,12.250879,1,66.373267,11.997423,13.185138
3,275,4.13E+19,90.106424,12.760426,12.762055,1,79.071942,10.300006,10.536494,1,90.505913,12.66749,12.668013
3,276,6.04E+18,89.196231,9.721062,9.726881,1,88.359896,9.564466,9.576201,1,86.72136,9.328289,9.357178
3,277,1.92E+20,89.973885,25.666426,25.667299,1,89.17209,25.311738,25.318061,1,88.977652,25.238564,25.246943
3,278,6.56E+19,90.540223,31.322671,31.322813,1,89.337457,30.755209,30.760246,1,107.744975,39.432475,41.338473
3,279,9.64E+19,86.778824,31.688407,31.75044,1,82.109689,28.933154,29.238099,1,81.881451,28.841536,29.162734
3,280,7.11E+19,157.765478,27.958311,73.395066,1,50.151174,6.08143,8.091251,0,0,0,0
3,281,7.36E+20,130.557036,34.343459,45.023122,1,65.608124,11.816123,13.071035,0,0,0,0
3,282,4.66E+20,106.254412,38.78761,40.317103,1,110.972754,40.780432,43.561011,0,0,0,0
3,283,5.33E+20,77.723226,33.422931,34.249288,1,77.459844,33.25186,34.109617,1,89.273296,40.900431,40.90675
3,284,3.78E+20,143.902314,11.525007,19.223529,1,110.654934,9.184081,9.724981,1,142.405996,11.22013,18.072609
3,285,1.13E+20,48.60193,18.611183,25.01569,1,46.42566,17.169348,23.919642,1,50.103684,19.566594,25.697769
3,286,1.22E+20,90.925873,37.933376,37.935513,1,82.214198,32.726355,33.060272,1,96.492129,41.164676,41.406958
3,287,5.28E+19,43.073552,19.06347,28.237096,1,42.32258,18.364248,27.602198,0,0,0,0
3,288,8.53E+18,79.73308,5.65083,5.784076,1,75.911393,5.199513,5.416776,1,79.86401,5.656523,5.786993
3,289,2.65E+20,92.150677,38.769516,38.789707,1,57.475254,17.546643,20.941801,0,0,0,0
3,290,9.53E+19,162.874557,25.00133,83.877719,1,24.604896,1.953919,5.394165,0,0,0,0
3,291,2.22E+20,89.117522,5.750469,5.757707,1,88.880496,5.74005,5.748535,1,89.320048,5.785237,5.791473
3,292,1.78E+19,97.825247,21.173571,21.345406,1,101.049251,21.898414,22.272956,1,93.552622,19.730088,19.756421
3,293,1.49E+19,135.32502,10.616356,14.897691,1,114.076791,8.728681,9.472757,1,132.83222,10.112476,13.604603
3,294,8.80E+19,73.128734,12.274337,12.89582,1,66.396076,10.299419,11.338965,1,72.555934,12.002608,12.652918
3,295,8.84E+19,86.690103,27.596436,27.654878,1,79.031063,23.601627,24.080555,0,0,0,0
3,296,3.76E+19,126.233471,20.188652,24.882709,1,105.479415,16.48604,17.052203,1,125.77568,19.917305,24.405831
3,297,3.27E+20,89.326942,35.678045,35.683723,1,85.426986,33.40979,33.534575,1,99.002484,40.914113,41.390538
3,298,2.78E+20,87.512754,4.166235,4.183724,1,90.900817,4.360813,4.362803,1,86.937256,4.10774,4.129194
3,299,5.53E+19,111.672327,37.005136,39.740919,1,99.397622,31.819771,32.220125,1,173.411519,50.952801,442.348538
3,300,7.19E+20,78.833266,25.218125,25.749149,1,74.263873,22.868269,23.821635,1,77.99245,24.690279,25.29026
3,301,4.06E+20,59.159235,38.542628,45.011232,1,59.145771,38.544128,45.019343,1,164.746076,131.617164,499.52073
3,302,2.10E+20,102.550179,32.345616,33.090031,1,101.059646,31.699758,32.258177,1,94.368019,28.915429,28.983984
3,303,7.29E+19,54.440709,27.024198,33.374435,1,51.229203,24.185502,31.194895,1,65.381959,36.031828,39.733945
3,304,1.86E+20,161.468291,30.673269,95.792594,1,28.921157,2.68486,5.991095,0,0,0,0
3,305,1.41E+18,104.891868,11.044948,11.375522,1,91.735386,9.161608,9.161876,0,0,0,0
3,306,2.57E+19,88.697973,24.303715,24.315389,1,84.005517,22.204017,22.348101,1,88.801519,24.08729,24.097602
3,307,5.20E+18,88.86295,7.937395,7.945564,1,87.733643,7.640324,7.657001,0,0,0,0
3,308,4.12E+19,57.582829,6.123663,7.388438,1,58.389709,6.261937,7.483127,1,56.668031,6.091741,7.430153
3,309,5.94E+19,86.03909,31.081839,31.173374,1,83.651565,29.839205,30.0503,1,86.049278,31.071131,31.162208
3,310,6.43E+19,83.455394,24.661713,24.847279,1,82.671553,24.348728,24.575859,1,85.258621,25.472737,25.577614
3,311,8.41E+19,127.895056,32.367979,40.772783,1,115.294603,29.493934,32.473901,0,0,0,0
3,312,2.96E+20,63.236619,31.598803,35.51466,1,55.884851,25.250567,30.665299,1,66.872178,34.333295,37.438751
3,313,8.68E+19,64.686396,17.40993,19.376309,1,48.902445,10.484399,14.126552,1,59.741469,15.061118,17.580071
3,314,1.33E+20,154.394819,27.838924,63.862686,1,50.591169,6.763189,8.975738,0,0,0,0
3,315,7.07E+19,120.799208,35.048283,40.537576,1,114.245589,33.315329,36.341106,0,0,0,0
3,316,1.18E+19,89.313614,12.12088,12.125796,1,65.237623,7.106017,7.920368,0,0,0,0
3,317,4.94E+19,124.798923,27.374021,33.190168,1,100.80433,21.384071,21.730844,1,120.411386,26.290923,30.362507
3,318,3.26E+19,79.596982,22.974774,23.396487,1,75.628048,21.08351,21.817035,1,82.668651,24.14379,24.36947
3,319,8.25E+19,117.886526,29.441972,33.204783,1,96.753735,22.937843,23.075294,1,112.45285,27.686003,29.87488
3,320,6.27E+18,94.899964,17.006271,17.052615,1,94.205895,16.774275,16.806002,1,90.482665,15.872136,15.872278
3,321,2.20E+18,128.014309,13.920165,17.501877,1,43.563948,3.398284,5.16098,0,0,0,0
3,322,3.08E+19,101.274185,23.452258,23.874664,1,99.061035,22.606261,22.860883,1,102.864601,23.705542,24.271012
3,323,4.20E+19,96.66463,26.71267,26.871773,1,95.843844,26.364707,26.482713,1,92.59376,25.13506,25.152568
3,324,2.99E+19,117.085711,25.316831,28.29669,1,83.262223,16.013445,16.15924,1,122.555978,26.212776,30.927084
3,325,9.94E+19,80.509317,18.090541,18.377401,1,82.29136,18.668329,18.867752,1,78.982399,17.625648,17.998141
3,326,1.17E+19,139.636363,22.282874,34.169895,1,75.665091,10.208989,10.590479,0,0,0,0
3,327,4.04E+19,90.868555,38.015162,38.01702,1,79.554983,31.088565,31.650001,1,141.263839,63.560387,101.327406
3,328,7.37E+20,124.768839,28.839546,34.966784,1,117.25085,26.981773,30.246058,1,132.684973,30.400194,41.168135
3,329,4.97E+19,125.567443,15.963466,19.468502,1,129.630641,16.378119,21.084509,0,0,0,0
3,330,1.19E+19,83.805726,19.983811,20.124012,1,82.753186,19.32708,19.509326,0,0,0,0
3,331,7.45E+20,78.585708,34.067593,34.946084,1,72.554901,32.914245,34.79245,0,0,0,0
3,332,4.64E+20,92.300836,24.439553,24.452023,1,91.272726,24.013251,24.015553,1,94.623016,25.220345,25.287215
3,333,4.87E+20,65.896671,34.84277,38.270408,1,61.498592,30.671956,35.022252,1,66.088149,34.637866,37.988324
3,334,1.72E+19,87.445234,30.102698,30.142238,1,80.073637,26.366903,26.803369,1,105.790842,39.109614,40.587353
3,335,4.48E+19,148.554526,35.496346,67.714009,1,86.724106,19.132145,19.175978,0,0,0,0
3,336,7.45E+20,91.42088,13.837077,13.83781,1,75.468371,9.979768,10.363803,0,0,0,0
3,337,2.72E+20,58.186153,32.6432,38.544812,1,54.688172,29.118129,35.831949,1,79.924157,53.437237,54.311876
3,338,1.98E+20,53.868481,28.804446,35.832146,1,42.900736,18.714556,27.738311,1,54.939579,29.268831,35.91789
3,339,5.77E+20,39.134997,19.994029,31.96501,1,38.770049,19.383769,31.24343,1,37.046978,18.137847,30.412924
3,340,1.58E+19,71.508156,16.834045,17.841398,1,73.982684,17.739377,18.534226,0,0,0,0
3,341,4.31E+20,21.630575,36.554371,99.81341,1,21.518386,36.387122,99.853986,0,0,0,0
3,342,4.83E+20,87.030353,35.795185,35.854407,1,81.736204,32.195133,32.56299,1,90.171787,37.262171,37.262282
3,343,5.00E+20,81.386897,7.113897,7.228173,1,81.432968,7.026813,7.13912,1,78.659691,6.707919,6.884617
3,344,1.19E+18,141.798106,5.108017,7.760655,1,10.514037,0.62244,5.582218,0,0,0,0
3,345,3.14E+20,36.720107,17.782748,30.023127,1,37.111869,18.07499,30.233915,1,34.203221,16.067807,28.892493
3,346,7.35E+20,103.151257,31.109319,31.899806,1,60.659212,13.233113,15.297305,1,96.606522,27.813311,27.976196
3,347,5.34E+19,56.459842,22.128179,26.745077,1,53.795968,20.436224,25.541463,0,0,0,0
3,348,8.74E+20,89.137935,35.937252,35.9449,1,78.873896,29.448036,30.052244,1,88.594604,35.110386,35.126446
3,349,3.90E+20,92.80728,32.496723,32.526252,1,89.883253,31.031261,31.032443,1,107.708152,39.331602,41.222145
3,350,1.98E+20,87.02041,33.16901,33.224927,1,83.440293,30.762793,30.989166,1,92.501926,35.801232,35.827209
3,351,5.70E+19,91.472725,30.899006,30.904504,1,90.625081,30.511356,30.511597,1,108.823042,38.658975,40.771777
3,352,1.47E+20,80.303387,36.156345,36.724225,1,73.036201,30.783938,32.261578,1,84.69663,38.743724,38.934314
3,353,3.77E+20,84.287223,11.38907,11.467829,1,84.124679,11.374728,11.457286,1,86.982333,11.937448,11.966333
3,354,3.98E+20,87.889604,39.582834,39.617582,1,78.160689,33.040391,33.801092,1,108.518333,52.35818,55.150533
3,355,2.06E+20,78.510446,7.741021,7.943685,1,77.898402,7.660605,7.881403,1,77.129414,7.59762,7.843018
3,356,8.66E+18,85.799147,16.161738,16.226656,1,85.703861,16.13479,16.202051,1,82.784494,15.420666,15.57913
3,357,1.88E+20,94.795243,17.800312,17.847157,1,86.186212,15.122898,15.171137,0,0,0,0
3,358,4.59E+19,89.20036,30.00541,30.012616,1,54.088326,12.909745,16.113226,1,86.801991,28.491897,28.550594
3,359,1.42E+19,62.871663,24.128021,27.28144,1,62.234246,24.015178,27.316898,0,0,0,0
3,360,3.53E+19,94.03059,31.375268,31.439352,1,90.458065,29.741872,29.741891,1,110.675669,38.759603,41.351341
3,361,7.78E+20,85.187334,26.219965,26.337945,1,80.364341,24.025952,24.418958,1,83.575528,25.444806,25.638698
3,362,4.16E+18,171.188736,14.717934,94.776963,1,20.57215,0.642947,2.379079,0,0,0,0
3,363,2.06E+20,81.460955,14.72551,14.922041,1,82.527408,14.966507,15.122345,1,78.561243,13.961772,14.286707
3,364,2.26E+20,28.208589,37.500267,79.709687,1,27.337261,35.105242,76.832959,0,0,0,0
3,365,1.05E+19,129.495956,20.411492,26.259156,1,95.290933,14.197828,14.238881,1,137.82934,292.654078,435.666979
3,366,1.34E+20,65.090484,27.25818,30.406246,1,11.236623,10.002686,54.95215,0,0,0,0
3,367,5.76E+20,70.060262,37.120014,39.57786,1,71.373476,38.186344,40.381269,1,65.390361,33.547504,37.01341
3,368,7.46E+20,47.327279,36.005958,49.213166,1,44.716144,32.583399,46.572602,1,58.217606,50.071818,59.065542
3,369,4.77E+19,85.412228,33.754063,33.879496,1,79.462333,29.921651,30.473454,1,165.448613,65.20543,258.742435
3,370,1.15E+20,99.719362,16.602236,16.799718,1,99.336842,16.531415,16.711009,1,94.074051,15.424023,15.446172
3,371,4.56E+18,131.344331,19.31689,25.544459,1,74.097986,9.387746,9.823906,0,0,0,0
3,372,5.53E+19,55.626729,37.730998,46.346151,1,151.071942,28.249449,56.764205,0,0,0,0
3,373,3.71E+20,79.785041,26.857964,27.329809,1,75.332977,24.312095,25.18767,1,86.449479,29.974428,30.046043
3,374,4.91E+19,90.074885,13.446388,13.448104,1,93.225637,14.08992,14.101105,1,84.727549,12.396347,12.472606
3,375,2.29E+19,85.229944,9.486285,9.538545,1,84.29619,9.346153,9.415342,1,84.439921,9.390893,9.457442
3,376,3.46E+19,124.360811,29.276249,35.313516,1,119.358546,27.985304,31.98487,1,132.133897,30.725145,41.231596
3,377,6.04E+20,137.835151,34.836056,51.579482,1,30.655845,3.00716,6.384237,1,135.892872,33.900851,48.415226
3,378,7.91E+18,102.301814,25.871591,26.340639,1,59.877667,17.337558,20.439205,0,0,0,0
3,379,6.33E+19,23.418595,26.95029,68.331437,1,24.558903,28.533133,69.146254,0,0,0,0
3,380,7.49E+20,114.026424,30.512127,33.316786,1,101.369868,26.436894,26.9261,1,124.915463,33.564757,40.79175
3,381,4.81E+20,95.808052,24.715583,24.82338,1,94.172269,24.124517,24.174723,1,97.601146,25.288532,25.486547
3,382,8.60E+19,74.278112,30.400189,31.63866,1,72.096359,28.98146,30.521592,1,72.476713,29.27775,30.766323
3,383,8.35E+20,81.570575,36.210573,36.636444,1,83.535534,37.13051,37.391475,1,80.582415,35.19759,35.712455
3,384,4.86E+19,82.25106,36.338601,36.701326,1,78.4244,33.092919,33.821642,0,0,0,0
3,385,6.10E+20,96.45674,31.537098,31.715065,1,40.406977,6.748174,10.659759,0,0,0,0
3,386,2.92E+20,89.70856,39.167994,39.170029,1,51.714697,15.201527,19.525513,0,0,0,0
3,387,7.59E+20,61.693165,17.804079,20.340766,1,61.906921,17.917811,20.428214,1,63.835032,18.879467,21.143128
3,388,1.77E+20,114.00552,28.431898,31.035173,1,115.998547,28.671349,31.80215,1,109.422223,26.685326,28.225462
3,389,9.60E+20,94.30507,31.324623,31.398352,1,69.091732,19.017548,20.438117,1,104.087369,35.281379,36.324034
3,390,2.70E+20,76.817457,21.493288,22.122776,1,76.804007,21.473745,22.103967,1,74.292552,20.480291,21.331979
3,391,8.91E+19,133.398656,39.467553,54.097306,1,79.960895,21.317519,21.691573,0,0,0,0
3,392,2.07E+19,83.891925,20.604318,20.744869,1,82.052581,19.962313,20.185513,1,86.330828,21.481681,21.539902
3,393,1.86E+20,100.775196,35.647296,36.248558,1,94.338318,32.343833,32.421839,1,100.302992,35.103175,35.641715
3,394,1.91E+19,133.181955,36.332496,49.638914,1,70.496433,15.34662,16.352869,1,157.546514,40.585828,105.780372
3,395,9.11E+18,142.643163,18.196236,29.725381,1,127.609042,16.073047,20.135432,0,0,0,0
3,396,3.73E+19,91.208148,30.929922,30.932059,1,92.791306,31.643243,31.668079,0,0,0,0
3,397,1.86E+20,96.0493,31.944326,32.100869,1,57.816354,13.731802,16.362753,1,89.309169,28.146287,28.151783
3,398,4.72E+19,121.841989,32.436831,38.058104,1,112.005937,29.481394,31.716958,1,125.844467,33.396602,41.053781
3,399,2.85E+20,67.11656,21.122479,23.015838,1,64.044194,19.359807,21.634077,1,71.494958,23.159372,24.492711
3,400,5.93E+20,91.912767,11.217676,11.219004,1,96.490007,11.828936,11.884001,0,0,0,0
3,401,2.26E+20,87.537791,27.096907,27.131284,1,87.002275,26.86501,26.913039,1,97.090296,31.218105,31.434434
3,402,1.70E+20,99.37138,26.596445,26.923599,1,90.425305,23.017295,23.017316,1,92.893498,23.915381,23.936545
3,403,3.30E+19,98.594838,12.229132,12.337467,1,88.746427,10.386897,10.396273,1,95.87386,11.583159,11.624243
3,404,5.54E+20,84.442437,35.067563,35.253779,1,86.260061,36.130303,36.221426,1,112.183285,51.024128,55.019388
3,405,2.05E+20,78.577497,25.472473,26.031608,1,76.230402,24.322663,25.096068,1,91.602564,31.647167,31.654257
3,406,2.41E+20,88.539396,26.667286,26.681854,1,47.594335,9.093449,12.501399,0,0,0,0
3,407,2.89E+19,84.305729,29.514917,29.682044,1,78.123586,26.122082,26.736597,1,85.414629,29.86103,29.973739
3,408,5.09E+20,90.357628,37.203407,37.203421,1,89.061588,36.032743,36.041409,1,159.975501,66.069608,192.399087
3,409,7.55E+20,55.963645,21.084086,25.581503,1,57.025343,21.703981,26.004741,1,53.866543,19.944202,24.844014
3,410,5.27E+19,116.612537,24.67316,27.497393,1,115.004667,24.254468,26.670326,1,123.101726,25.971393,30.873387
3,411,1.76E+19,92.837769,30.766722,30.795195,1,92.201429,30.461027,30.476465,1,94.272519,31.41238,31.485552
3,412,2.06E+20,30.059005,31.351045,62.939991,1,28.284893,28.091353,59.658264,0,0,0,0
3,413,5.75E+19,107.848208,38.073258,39.926357,1,108.20306,38.23164,40.172224,1,108.720944,38.388772,40.457498
3,414,4.35E+19,61.079985,13.102022,15.123336,1,57.273258,11.751667,14.147821,1,66.302813,14.920599,16.417016
3,415,4.71E+19,97.210039,20.005119,20.140198,1,94.105408,18.931329,18.966701,1,97.325424,19.800284,19.938459
3,416,4.60E+19,123.046142,25.407407,30.122457,1,126.928421,26.205465,32.563354,0,0,0,0
3,417,8.49E+19,96.484893,33.603819,33.797143,1,78.290515,24.546918,25.112631,0,0,0,0
3,418,1.35E+20,99.155113,31.906575,32.285584,1,100.591524,32.399669,32.923224,1,92.421629,28.883246,28.901058
3,419,1.57E+19,119.662289,31.423805,36.021146,1,98.637075,24.325446,24.56802,1,123.713873,32.008528,38.31528
3,420,8.66E+20,84.004103,32.800817,33.00286,1,83.528739,32.481611,32.713194,1,97.132095,40.143073,40.431567
3,421,1.71E+20,109.674067,33.519637,35.514596,1,117.012478,36.057496,40.354011,1,109.873384,33.479497,35.515679
3,422,3.48E+18,101.047498,16.660653,16.932183,1,96.132671,15.614929,15.681941,1,166.090553,25.061401,103.332499
3,423,3.33E+20,55.747009,15.623714,19.05334,1,54.996716,15.302497,18.837156,1,53.435187,14.765925,18.548897
3,424,2.24E+20,88.00137,33.903418,33.931624,1,86.857062,33.220136,33.281762,1,98.620359,39.620433,40.043311
3,425,1.74E+20,56.764975,35.03232,42.01937,1,53.38364,31.317641,39.172279,1,74.131703,53.113036,55.276429
3,426,8.30E+19,97.226019,33.308534,33.547711,1,84.827453,27.347902,27.480753,1,109.618408,38.501152,40.795249
3,427,4.47E+19,87.971422,14.249311,14.26674,1,86.289502,13.698911,13.742125,1,87.226337,13.927603,13.95507
3,428,8.14E+19,139.71841,20.81885,31.964708,1,103.923343,15.304534,15.719486,1,147.788926,21.360575,39.756038
3,429,4.63E+19,84.652305,34.265997,34.435221,1,81.51057,32.2318,32.619532,1,94.984748,40.263556,40.399365
3,430,6.92E+18,132.4184,5.276609,6.949213,1,110.673519,4.398939,4.623691,0,0,0,0
3,431,7.32E+18,147.591375,18.539901,34.262901,1,106.156047,13.723742,14.228873,0,0,0,0
3,432,8.04E+20,107.640908,29.250175,30.630601,1,105.495916,28.349049,29.36365,1,106.83001,28.745738,29.972237
3,433,5.09E+19,91.277904,33.528077,33.532539,1,83.932818,29.216262,29.402872,1,163.821548,58.802937,210.350854
3,434,4.45E+19,92.8077,39.479538,39.517424,1,81.251117,32.298464,32.711031,1,136.124126,61.877593,89.062896
3,435,1.84E+19,119.655878,12.48434,14.13802,1,102.183309,11.251816,11.428447,0,0,0,0
3,436,6.46E+19,91.096207,16.206499,16.206684,1,89.220102,15.750059,15.756396,1,90.880087,16.146754,16.146762
3,437,3.59E+18,94.320357,19.184162,19.193405,1,6.40419,7.089559,71.193567,0,0,0,0
3,438,2.76E+18,154.178441,8.976438,20.183073,1,9.910431,0.251242,2.645604,0,0,0,0
3,439,1.11E+20,118.094674,22.242457,25.104006,1,113.555618,21.275594,23.120548,1,119.2385,22.343297,25.490931
3,440,5.70E+19,87.726909,26.700162,26.732656,1,93.015094,28.891459,28.919089,0,0,0,0
3,441,6.40E+20,101.262576,19.202622,19.514891,1,100.607198,19.11354,19.385029,0,0,0,0
3,442,7.75E+19,114.139459,26.355539,28.787494,1,80.831694,16.029197,16.271922,1,170.117873,35.015281,202.818946
3,443,1.23E+20,121.824465,36.609018,42.949352,1,120.75022,36.272755,42.075619,1,136.06913,40.463195,58.092405
3,444,1.11E+20,80.764503,31.316002,31.762042,1,83.805254,32.880647,33.097144,0,0,0,0
3,445,3.00E+20,101.365783,6.780028,6.873114,1,81.811939,4.912399,5.006405,1,98.170663,6.442037,6.47639
3,446,7.08E+19,101.065325,18.846749,19.165082,1,102.354333,19.142175,19.552484,1,97.58248,17.974886,18.107525
3,447,6.84E+19,51.642327,34.723685,44.442998,1,49.873772,32.727022,42.972921,1,144.477867,140.662595,241.812729
3,448,2.44E+19,95.456251,19.604817,19.675937,1,95.092794,19.509683,19.570183,1,101.120781,21.099336,21.464668
3,449,4.47E+19,86.527909,26.483553,26.545459,1,85.360867,26.005031,26.107915,1,97.844418,31.350008,31.618611
3,450,9.05E+20,80.469456,36.973717,37.52614,1,69.758774,29.206366,31.204907,1,81.580903,37.346709,37.784413
3,451,3.72E+19,109.062403,16.96263,17.877113,1,110.113381,17.13906,18.178288,1,109.338376,16.930577,17.872176
3,452,1.99E+20,105.963191,17.393522,18.030595,1,101.386093,16.407779,16.695071,1,107.842154,17.647005,18.470357
3,453,4.98E+19,39.545088,29.349635,46.360297,1,38.91766,28.603805,45.801383,0,0,0,0
3,454,1.15E+19,95.791028,8.161919,8.185376,1,98.728322,8.47823,8.548241,1,95.100691,8.055209,8.071387
3,455,6.18E+20,99.776324,35.929656,36.42508,1,100.354514,36.142478,36.704699,1,105.379247,38.456583,39.830096
3,456,5.87E+19,93.205964,26.600835,26.629031,1,38.872287,5.440765,8.99715,0,0,0,0
3,457,4.97E+19,87.580682,30.112468,30.152223,1,84.269448,28.447801,28.619546,1,90.334536,31.308824,31.308958
3,458,5.53E+20,174.493741,6.831461,68.98096,1,140.267711,64.146055,100.096243,0,0,0,0
3,459,2.48E+19,127.586284,24.088387,30.235519,1,94.575323,16.722478,16.760331,1,128.856543,23.954134,30.591084
3,460,1.46E+20,39.06904,36.882871,58.867247,1,40.007247,38.375404,60.028613,0,0,0,0
3,461,7.21E+19,78.234578,36.315978,37.138679,1,78.056455,35.739892,36.57468,0,0,0,0
3,462,5.12E+18,105.117449,20.413241,21.086003,1,106.827834,20.821157,21.686414,0,0,0,0
3,463,7.16E+20,45.474841,35.102991,49.46057,1,44.558622,33.477675,47.943841,1,51.535467,42.871632,54.933704
3,464,1.50E+20,117.182461,24.434961,27.314431,1,115.36831,24.049862,26.474405,1,107.98458,22.328933,23.379528
3,465,9.52E+20,90.453324,38.511254,38.511396,1,90.528159,38.543271,38.543583,1,94.275201,40.789906,40.889255
3,466,3.03E+19,58.225383,26.777184,31.664057,1,52.511814,22.069032,28.016752,0,0,0,0
3,467,3.48E+20,82.158197,38.431377,38.822238,1,76.522495,34.280139,35.299428,1,81.251547,37.582113,38.055829
3,468,3.61E+20,110.443961,8.237415,8.716894,1,114.211135,8.548438,9.282676,1,110.133648,8.133598,8.590038
3,469,1.07E+20,157.702021,15.567561,40.540663,1,63.418847,5.285263,6.013696,0,0,0,0
3,470,1.13E+19,93.492853,10.244758,10.25355,1,93.507918,10.173407,10.182192,1,91.59907,9.883323,9.883611
3,471,9.78E+20,140.924156,6.946171,10.775047,1,116.709589,5.878932,6.483593,1,141.480853,6.80869,10.68334
3,472,1.50E+20,139.846651,27.142087,41.852522,1,89.929581,16.294412,16.295924,1,139.320964,26.86723,40.984192
3,473,4.54E+20,95.511471,32.641263,32.773838,1,93.772531,31.845106,31.901476,1,109.831351,38.967735,41.351418
3,474,2.27E+20,84.655998,31.887531,32.046077,1,83.233697,31.077323,31.319674,1,172.158025,62.235338,454.679846
3,475,7.79E+20,74.329645,15.527686,16.192938,1,79.060038,16.957774,17.317277,0,0,0,0
3,476,8.89E+20,100.7979,37.577984,38.217336,1,96.166953,35.253788,35.437737,1,105.316942,39.696219,41.103359
3,477,8.36E+19,71.574562,31.900207,33.694511,1,25.924328,4.938088,11.727517,0,0,0,0
3,478,3.38E+19,53.740142,14.95333,18.705572,1,29.798675,4.944527,10.330623,1,50.95351,13.340688,17.354806
3,479,4.34E+19,94.754793,35.600834,35.704048,1,68.365366,21.119796,22.819237,1,98.618416,37.121648,37.509132
3,480,3.01E+20,80.288051,33.678524,34.203243,1,78.523747,32.409486,33.112121,1,90.075349,39.634363,39.634644
3,481,5.49E+20,88.466004,19.079963,19.093208,1,88.963151,19.17336,19.181164,1,85.37937,18.097387,18.173664
3,482,1.84E+19,127.276675,38.587473,48.341959,1,96.833262,27.310583,27.48273,1,167.468263,45.79222,210.143458
3,483,8.18E+20,78.111165,4.845612,5.004523,1,73.333985,4.375841,4.643287,1,77.354977,4.800879,4.977923
3,484,1.64E+20,69.662392,39.260779,41.971482,1,72.87832,41.986136,44.016725,0,0,0,0
3,485,3.22E+20,64.467784,27.160524,30.196193,1,58.721236,22.6622,26.638563,0,0,0,0
