Seed,ID,Energy,Psi(deg),Impact(km),Ground(km),Triggered,Psi(deg),Impact(km),Ground(km),Cherenkov,Psi(deg),Impact(km),Ground(km)
4,485,4.09E+19,145.618724,17.276318,30.194268,1,93.367922,11.393678,11.400553,0,0,0,0
4,486,7.81E+20,111.141835,25.613362,27.383689,1,80.327859,15.859882,16.124602,1,114.128276,25.911952,28.301977
4,487,7.50E+19,91.357528,24.938512,24.941453,1,75.791075,18.471016,19.107655,1,89.2082,23.729724,23.73577
4,488,7.02E+20,110.28772,24.369382,25.907927,1,82.794626,15.939669,16.093103,0,0,0,0
4,489,7.34E+18,94.338801,8.569536,8.580966,1,92.594156,8.359003,8.360767,1,96.139281,8.768497,8.799263
4,490,3.00E+20,35.603592,36.944063,63.961043,1,35.175283,35.751981,62.561978,0,0,0,0
4,491,3.32E+20,78.780604,37.348757,38.116946,1,74.391942,33.935197,35.291368,1,164.026824,81.161866,294.228998
4,492,6.40E+19,86.880911,37.00629,37.073242,1,77.655955,31.264648,32.051224,1,93.760645,41.228526,41.304213
4,493,3.55E+19,150.139572,38.94254,77.79687,1,40.566837,5.996337,9.501885,0,0,0,0
4,494,7.86E+19,59.805265,36.146165,41.948566,1,59.46148,35.721171,41.604129,1,59.201145,35.58232,41.555731
4,495,3.09E+19,107.332266,30.619515,32.013189,1,60.672596,12.300029,14.223782,0,0,0,0
4,496,1.46E+20,115.074846,20.368411,22.393681,1,110.289697,19.218224,20.415533,1,120.716774,21.189098,24.527228
4,497,8.71E+20,59.04596,25.192929,29.506819,1,41.354644,14.226631,21.777276,0,0,0,0
4,498,1.05E+19,100.031565,18.264611,18.505961,1,71.45038,10.761795,11.436976,1,98.195099,17.525001,17.671996
4,499,1.71E+19,89.892959,24.921072,24.922296,1,86.953618,23.750816,23.795937,1,91.167352,25.403089,25.405069
4,500,3.45E+20,85.251676,33.023042,33.154017,1,85.333075,33.024408,33.151225,1,97.551111,39.7706,40.092449
4,501,2.18E+20,74.482715,26.437985,27.505315,1,71.601991,24.856293,26.275458,1,83.981089,31.439637,31.639905
4,502,1.54E+20,159.400433,38.920534,110.082573,1,38.796029,5.175801,8.515342,0,0,0,0
4,503,1.22E+19,102.052321,27.31324,27.886342,1,86.62654,21.726677,21.777278,1,175.053279,42.256526,487.707017
4,504,1.50E+19,88.229686,29.467111,29.488123,1,81.131137,25.966679,26.31322,1,92.721569,31.604995,31.63172
4,505,3.65E+20,137.021417,36.464242,53.222973,1,97.469283,24.897605,25.079541,1,141.348244,36.826203,58.653052
4,506,2.70E+20,99.377562,31.231018,31.621548,1,98.640946,30.945115,31.270556,1,115.376945,37.434185,41.337388
4,507,1.55E+20,105.323546,20.742394,21.451803,1,85.076302,15.127507,15.202563,1,102.763873,19.739152,20.193924
4,508,5.82E+20,69.309421,26.258148,28.230526,1,66.924753,24.844294,27.184708,0,0,0,0
4,509,1.28E+20,95.197155,6.838023,6.85085,1,94.231504,6.639915,6.646174,1,92.872896,6.497574,6.498747
4,510,2.86E+20,88.158521,16.109509,16.125756,1,83.086413,14.456175,14.588415,1,86.349404,15.347906,15.39359
4,511,2.07E+20,89.280566,24.861878,24.86781,1,83.003253,22.240993,22.437319,1,91.145708,25.426641,25.428162
4,512,2.61E+19,101.986887,38.146653,38.949596,1,89.819084,31.944245,31.945917,1,105.347604,39.624924,41.028883
4,513,2.71E+19,96.451365,23.919204,24.04889,1,84.240519,19.44238,19.563216,1,97.727872,24.041064,24.233953
4,514,6.81E+18,172.020111,11.914734,84.248756,1,152.844896,10.221479,21.969953,0,0,0,0
4,515,4.89E+20,106.561697,31.698033,33.008417,1,93.93214,26.350553,26.399189,1,148.802737,43.481226,83.597906
4,516,1.26E+19,101.96477,14.756488,15.041939,1,95.615236,13.469922,13.516188,1,99.529309,14.175179,14.340421
4,517,1.96E+19,102.667008,23.37481,23.909526,1,109.117045,25.100833,26.490711,1,100.693096,22.704394,23.065207
4,518,5.67E+19,80.356565,13.591461,13.822615,1,84.837459,14.56835,14.647614,0,0,0,0
4,519,1.60E+19,85.16464,11.801522,11.862357,1,84.371574,11.654433,11.732398,1,85.654737,11.923471,11.974782
4,520,1.32E+20,116.183327,26.68919,29.640518,1,115.93924,26.28399,29.129232,0,0,0,0
4,521,6.47E+19,107.34365,31.549111,32.981468,1,97.547041,27.87715,28.091503,1,120.476667,35.707627,41.298672
4,522,3.43E+19,89.742137,33.51146,33.513297,1,78.46352,27.39335,27.999719,1,101.249043,39.600322,40.336713
4,523,4.19E+20,132.079744,32.13784,43.119857,1,128.45264,31.201392,39.683929,1,143.207632,34.018947,56.53363
4,524,5.77E+20,94.702699,37.134849,37.244292,1,91.438027,35.386659,35.393333,1,101.283544,40.629541,41.390736
4,525,2.43E+19,111.503085,16.364257,17.510179,1,108.667867,15.870627,16.685051,1,114.800511,16.818078,18.434672
4,526,4.74E+19,80.249292,36.102916,36.675453,1,82.595698,37.609602,37.958742,0,0,0,0
4,527,8.87E+17,117.962103,7.613367,8.485389,1,124.002536,7.393513,8.742994,0,0,0,0
4,528,5.54E+19,108.205508,37.876502,39.797118,1,98.560064,33.325235,33.666727,1,109.846668,38.195564,40.524887
4,529,9.88E+19,92.861288,10.751216,10.756471,1,94.772258,10.989125,11.012414,1,92.8715,10.681039,10.686278
4,530,1.41E+19,81.010958,9.552177,9.704961,1,82.332914,9.730667,9.847659,1,77.776571,8.988526,9.242919
4,531,8.59E+20,104.05112,26.304356,27.06616,1,103.448454,26.143332,26.833139,1,113.226902,29.085793,31.56557
4,532,4.18E+20,113.115428,19.850386,21.495828,1,110.080882,18.985666,20.140051,0,0,0,0
4,533,1.17E+19,86.549429,25.181473,25.240201,1,83.205871,23.755834,23.948764,1,87.446351,25.570767,25.605996
4,534,1.57E+20,91.085325,29.461119,29.463281,1,90.122823,28.946532,28.946866,1,92.877165,30.175687,30.204334
4,535,6.99E+20,81.79853,29.080952,29.411786,1,49.571036,11.982405,15.917283,0,0,0,0
4,536,5.39E+18,90.162016,18.494388,18.495053,1,89.584318,18.333376,18.336568,1,89.31784,18.260863,18.265843
4,537,1.11E+20,132.974611,37.785476,51.435486,1,79.002983,19.100513,19.502511,1,135.908804,37.848525,54.165339
4,538,2.87E+20,130.102495,35.046452,45.649966,1,117.28145,31.184833,34.984763,1,135.418013,35.890437,50.927671
4,539,8.73E+20,149.94374,28.865415,57.18837,1,40.672763,5.13917,8.187642,0,0,0,0
4,540,3.17E+20,101.647113,33.243583,33.901817,1,102.195407,33.299696,34.025867,1,110.273467,36.555355,38.896137
4,541,1.00E+20,107.607141,9.658666,10.068557,1,104.797058,9.345727,9.612819,1,108.171485,9.646119,10.08533
4,542,1.11E+20,104.108007,37.333181,38.444402,1,94.569174,32.804947,32.894133,1,127.963048,47.214026,59.729273
4,543,3.95E+19,84.092472,14.734807,14.835538,1,83.138932,14.269517,14.397917,0,0,0,0
4,544,5.66E+19,90.687697,26.227593,26.227807,1,90.807462,26.272554,26.27305,1,85.274782,24.067646,24.167892
4,545,7.79E+20,64.662428,32.306378,35.843057,1,59.898858,27.92889,32.402349,1,66.129721,33.054014,36.237385
4,546,5.18E+19,112.584983,26.985645,29.121445,1,74.370053,14.56944,15.202232,1,113.605596,26.855636,29.197884
4,547,2.00E+20,53.429408,38.841644,48.515812,1,52.82717,38.089225,47.957621,1,56.685521,42.844427,51.404766
4,548,3.45E+20,108.813298,29.865203,31.419082,1,106.053082,28.996343,30.062984,0,0,0,0
4,549,2.65E+20,89.02603,13.25322,13.260762,1,88.081912,13.068519,13.085154,1,87.706877,13.002515,13.023707
4,550,3.27E+19,90.534992,37.982702,37.982988,1,67.63122,24.104849,26.152303,1,94.641227,40.283887,40.400132
4,551,2.85E+20,89.863779,3.809847,3.815589,1,90.689482,3.867573,3.870624,1,89.684112,3.814993,3.821401
4,552,7.79E+18,127.026523,23.397595,29.145875,1,102.504469,18.371079,18.771014,1,176.824135,27.341807,489.653101
4,553,5.46E+19,83.754212,27.530506,27.717564,1,81.467667,26.360858,26.686713,1,90.112545,30.485242,30.485566
4,554,4.90E+20,41.247443,33.261867,50.716885,1,39.722434,31.113199,48.966799,1,50.430311,45.848137,59.670782
4,555,1.74E+19,78.549161,17.599034,18.020672,1,78.895667,17.856821,18.260198,0,0,0,0
4,556,3.93E+19,61.627701,39.413588,44.919882,1,58.004076,35.662356,42.195176,0,0,0,0
4,557,1.48E+20,105.354492,35.544733,36.805655,1,85.957527,26.402843,26.483695,0,0,0,0
4,558,2.54E+20,85.244653,37.237811,37.38361,1,68.901186,26.152215,28.109305,0,0,0,0
4,559,3.90E+19,108.436735,38.53442,40.553075,1,90.404712,30.071588,30.071591,1,108.688887,38.598336,40.679642
4,560,3.58E+19,95.964228,24.740841,24.85493,1,94.819853,24.345737,24.415718,1,95.894937,24.698478,24.809473
4,561,1.87E+20,90.232465,39.412132,39.412153,1,77.055246,30.941379,31.795002,1,86.645009,36.909234,36.984918
4,562,1.52E+20,104.846034,36.143694,37.329049,1,103.446688,35.468133,36.411381,0,0,0,0
4,563,1.75E+19,90.371685,34.881277,34.881287,1,72.626302,24.667352,25.909966,1,96.288821,37.861851,38.069527
4,564,4.42E+20,114.642729,32.683704,35.867392,1,106.173305,29.53323,30.692837,1,118.072511,33.432306,37.783773
4,565,2.79E+20,102.065184,37.194136,37.991946,1,88.671944,30.618267,30.631802,1,107.041198,39.489669,41.242106
4,566,1.45E+19,81.116953,28.726805,29.107514,1,81.460173,28.912147,29.267027,1,86.416689,31.604101,31.679173
4,567,7.36E+17,89.654711,6.590653,6.595014,1,69.393825,4.307676,4.681618,0,0,0,0
4,568,8.68E+18,87.489717,10.22577,10.246334,1,86.09915,9.986411,10.025263,1,86.655067,10.091597,10.12251
4,569,2.79E+20,107.285181,33.313414,34.742104,1,30.711631,5.208623,10.996758,0,0,0,0
4,570,2.01E+20,101.344826,25.665987,26.124321,1,99.639167,25.129591,25.444775,1,96.785004,24.198793,24.338666
4,571,1.71E+19,81.315198,29.206899,29.577133,1,84.212877,30.806074,30.984958,1,85.370382,31.456064,31.575989
4,572,1.25E+20,66.140317,25.932214,28.50094,1,62.998779,23.911281,27.002282,1,172.552621,70.969677,545.080328
4,573,1.55E+20,117.334323,13.986975,15.568771,1,114.788141,13.657082,14.88809,1,109.441278,12.89085,13.553153
4,574,3.30E+19,85.290607,35.528366,35.665773,1,73.742097,28.206873,29.44088,1,140.83995,65.038643,102.746919
4,575,2.12E+20,43.657215,33.354734,48.603991,1,43.1023,33.182773,48.856493,0,0,0,0
4,576,1.54E+19,75.249627,24.131586,25.007736,1,73.476832,22.99205,24.042923,1,73.978932,23.292588,24.292416
4,577,1.53E+19,103.629147,22.417644,23.015673,1,93.802695,19.410577,19.440233,1,98.661353,20.765905,20.973625
4,578,2.85E+20,57.97623,28.497043,33.7702,1,54.854321,25.891384,31.841453,1,70.807331,38.806429,41.178299
4,579,8.73E+19,92.693968,16.396146,16.405923,1,90.065622,15.697499,15.698612,1,92.077619,16.179669,16.184176
4,580,1.74E+20,92.248567,31.561803,31.578758,1,95.398102,32.708722,32.835762,0,0,0,0
4,581,8.96E+18,155.245232,24.289994,57.572661,1,51.008946,5.681495,7.475138,0,0,0,0
4,582,1.13E+19,102.7104,13.914044,14.211522,1,106.738037,14.577657,15.152461,0,0,0,0
4,583,9.96E+18,107.844406,14.073338,14.702235,1,108.561741,14.1915,14.884251,1,103.387844,13.357632,13.670705
4,584,9.12E+18,144.073186,4.286885,6.9297,1,98.438763,3.143381,3.149001,0,0,0,0
4,585,2.86E+20,94.697351,16.732808,16.773955,1,79.143999,12.399278,12.665212,0,0,0,0
4,586,7.72E+19,86.083844,26.921981,26.999508,1,85.386839,26.575389,26.678748,1,94.326829,30.524569,30.597259
4,587,2.12E+20,84.811933,13.877437,13.955028,1,81.259146,12.937612,13.123351,1,87.153475,14.343858,14.373458
4,588,3.33E+20,118.089176,19.344869,21.818082,1,122.909196,20.125081,23.838725,1,114.772033,18.625998,20.419157
4,589,1.04E+19,147.058443,17.267033,31.166338,1,42.599298,4.482555,7.052956,0,0,0,0
4,590,3.36E+19,150.314088,14.614923,29.1465,1,100.551111,9.766966,9.898456,0,0,0,0
4,591,9.34E+20,83.641452,27.650738,27.850032,1,68.582913,20.108344,21.696133,1,89.870661,30.452615,30.4542
4,592,3.45E+19,76.14566,33.961898,35.029441,1,73.256986,31.591439,33.050782,1,125.124583,65.406476,79.828045
4,593,6.33E+18,90.373095,19.536069,19.536266,1,88.676047,19.020181,19.031446,1,96.253663,21.289892,21.394851
4,594,3.22E+19,89.283906,13.976694,13.981733,1,87.548136,13.569429,13.591934,1,91.484008,14.422518,14.423556
4,595,7.59E+20,52.033247,28.226605,36.016681,1,49.465552,25.942036,34.365601,1,61.286539,36.288845,41.525653
4,596,5.58E+19,128.458139,20.603963,26.115154,1,125.631828,20.197932,24.673157,1,125.83465,20.075761,24.584498
4,597,2.15E+19,87.957517,31.254861,31.282603,1,89.566292,31.993412,31.9965,1,85.946916,30.138209,30.228788
4,598,1.07E+20,120.397553,25.674286,29.64935,1,103.005479,21.374649,21.892069,1,123.173739,26.140732,31.100717
4,599,5.10E+19,53.310172,20.041367,25.151542,1,52.805795,19.766632,24.975532,1,51.311773,19.021803,24.539861
4,600,3.15E+20,138.360623,31.48338,47.153435,1,89.491437,18.770024,18.773697,1,143.487295,32.073744,53.629188
4,601,4.66E+20,39.791429,36.732022,57.637723,1,39.50923,36.060498,56.92674,1,69.411487,89.803061,96.006382
4,602,3.59E+20,100.336739,37.301458,37.836828,1,75.524177,25.290431,26.238355,0,0,0,0
4,603,2.15E+20,70.785615,23.34749,24.837624,1,70.81746,23.439567,24.930304,0,0,0,0
4,604,2.45E+18,58.924018,6.637302,7.901735,1,56.798218,6.30675,7.702148,0,0,0,0
4,605,7.37E+19,103.459958,19.333055,19.832188,1,90.202713,15.767193,15.767853,1,104.642615,19.291699,19.888017
4,606,5.28E+19,103.645736,26.871958,27.593756,1,107.508578,28.088778,29.376652,0,0,0,0
4,607,2.36E+20,48.915045,30.089886,40.099878,1,46.572879,27.476882,38.028056,1,47.378541,28.40777,38.794435
4,608,5.41E+20,76.733014,37.047944,38.116311,1,76.639451,36.74205,37.816848,0,0,0,0
4,609,6.31E+19,117.927534,7.695175,8.603607,1,119.110684,7.789014,8.803769,1,166.122443,2.103498,7.945808
4,610,3.94E+19,91.519262,8.49897,8.499008,1,91.123251,8.370382,8.37046,1,89.143618,8.119454,8.125819
4,611,7.20E+20,64.669941,31.183309,34.642176,1,62.112388,29.217714,33.214487,1,76.336628,39.717179,40.946845
4,612,2.25E+20,54.404638,32.563108,40.192798,1,53.819691,31.937579,39.717864,1,101.69981,82.551406,84.260801
4,613,1.92E+19,111.914693,20.302154,21.803875,1,57.107134,6.981824,8.446554,0,0,0,0
4,614,2.85E+19,95.137937,37.603712,37.728229,1,92.755435,36.419109,36.447392,0,0,0,0
4,615,1.43E+19,112.987562,15.431201,16.674432,1,102.49907,13.566711,13.851089,1,111.230923,14.935024,15.942286
4,616,1.41E+20,63.591381,29.968713,33.565508,1,63.127871,29.630326,33.324348,1,76.424358,39.671657,40.863191
4,617,6.19E+20,62.807789,21.001135,23.714829,1,62.027931,20.368026,23.169948,1,64.606191,21.841942,24.274304
4,618,1.38E+19,30.01018,9.407802,19.16091,1,27.741102,8.464609,18.570339,0,0,0,0
4,619,8.68E+20,85.983135,34.388072,34.487815,1,45.90193,11.328019,15.973947,0,0,0,0
4,620,3.11E+19,81.90772,19.715947,19.961151,1,78.516227,18.502669,18.946343,1,86.385302,21.164913,21.229017
4,621,4.03E+18,101.123527,11.686671,11.872646,1,99.657437,11.461286,11.593618,1,101.487121,11.692246,11.892127
4,622,4.36E+19,87.681338,29.061042,29.094885,1,85.449454,28.006854,28.114313,1,92.307351,31.163634,31.180634
4,623,3.34E+19,92.50265,29.233912,29.253758,1,89.418589,27.70977,27.713952,1,94.705746,30.004346,30.090015
4,624,1.14E+20,74.435293,20.777851,21.632481,1,45.718839,9.907907,14.059329,0,0,0,0
4,625,7.18E+19,66.382268,35.887661,39.256807,1,66.765487,36.226464,39.510567,1,69.665902,38.828571,41.484018
4,626,1.66E+19,131.1467,30.384684,40.167194,1,83.499044,17.122774,17.258773,1,146.06687,32.81571,58.47432
4,627,9.05E+19,49.687601,33.968869,44.729205,1,46.511714,30.324424,41.999886,1,65.872134,53.160635,58.345471
4,628,4.24E+19,74.731068,16.69499,17.361647,1,74.254411,16.536303,17.238568,1,78.7946,18.100495,18.492967
4,629,4.26E+20,106.419285,39.695231,41.304691,1,103.205994,38.20059,39.176277,1,104.622238,38.775214,40.004114
4,630,4.86E+20,110.683114,37.103186,39.505212,1,106.001977,35.241751,36.547593,0,0,0,0
4,631,1.21E+19,93.373213,19.206968,19.227993,1,49.430935,7.716776,10.360275,0,0,0,0
4,632,3.72E+19,90.296624,21.680427,21.680605,1,89.033112,21.273305,21.28065,1,89.755439,21.515284,21.517263
4,633,3.84E+20,90.17694,12.743668,12.744682,1,90.822621,12.734467,12.734478,1,90.444662,12.659224,12.659634
4,634,2.97E+20,82.202162,17.572976,17.765516,1,82.256583,17.499895,17.689275,1,83.617573,17.949146,18.084574
4,635,5.05E+19,147.686947,25.177987,46.785715,1,93.130072,15.337938,15.351214,0,0,0,0
4,636,1.46E+20,69.737006,34.195459,36.525781,1,66.621628,31.68612,34.60718,1,74.729387,37.978018,39.423161
4,637,5.65E+19,113.537037,7.187648,7.755374,1,114.753745,7.255631,7.900079,1,113.484071,7.088127,7.643971
4,638,4.06E+19,38.805224,20.487674,32.942096,1,39.647355,21.121601,33.344875,0,0,0,0
4,639,7.82E+20,94.150705,38.357376,38.443129,1,97.10421,39.992318,40.275303,1,94.839987,38.711944,38.832737
4,640,8.43E+20,90.522822,24.010797,24.010805,1,86.775816,22.281564,22.329055,1,90.022448,23.508619,23.509393
4,641,3.47E+20,85.821676,21.636068,21.709263,1,79.570935,18.977279,19.333909,1,80.806529,19.464704,19.751382
4,642,6.94E+19,142.031527,25.042524,40.443231,1,98.05399,16.778973,16.918459,1,139.41368,24.426904,37.307798
4,643,1.95E+20,89.763034,5.425714,5.430272,1,90.322826,5.469014,5.471631,1,88.264251,5.305953,5.318212
4,644,2.36E+20,79.307182,8.321923,8.51006,1,82.519112,8.780401,8.884979,1,76.072947,7.835842,8.126442
4,645,8.87E+19,90.007202,38.490355,38.49085,1,77.56307,30.350447,31.124526,1,86.069514,35.594548,35.692767
4,646,2.04E+20,81.615591,39.046667,39.498514,1,76.485216,35.408713,36.465775,1,84.317405,41.052229,41.275372
4,647,6.72E+20,109.903978,37.765612,40.092879,1,98.653582,32.858622,33.207117,1,130.633333,45.442459,59.708468
4,648,2.28E+20,90.631649,24.250849,24.250942,1,89.797681,23.723469,23.725166,1,90.628398,24.033088,24.033172
4,649,5.54E+19,136.079234,22.032287,31.552804,1,119.639236,19.088338,21.847783,1,132.531019,21.028754,28.351548
4,650,2.88E+20,63.128386,16.377225,18.478388,1,54.333787,12.451699,15.493753,1,60.989331,15.325275,17.653414
4,651,6.32E+20,87.577085,35.839438,35.880529,1,61.139035,19.483605,22.357934,0,0,0,0
4,652,1.03E+20,41.392558,8.368905,12.907807,1,40.334068,8.006481,12.630399,1,42.555391,8.876388,13.365617
4,653,6.08E+19,106.205553,38.631977,40.167532,1,94.575201,33.07816,33.167132,1,127.579756,47.396075,59.637599
4,654,1.78E+20,94.91025,19.456722,19.512154,1,95.80337,19.692567,19.774602,1,100.149897,20.839129,21.135405
4,655,4.50E+20,62.186334,39.686031,44.996292,1,61.833511,39.338792,44.751329,1,75.013541,52.776814,54.699445
4,656,5.39E+19,91.711725,35.502614,35.51298,1,85.909942,32.27327,32.370817,1,121.21263,50.426437,58.838473
4,657,2.51E+20,132.840178,30.98406,42.06969,1,103.305854,23.399414,23.998195,1,146.246756,33.208226,59.467713
4,658,3.76E+20,114.137744,24.801032,27.083474,1,108.836444,23.389957,24.642412,1,122.517158,26.582853,31.391169
4,659,2.18E+20,116.790255,36.380763,40.279908,1,39.417766,16.655617,27.462254,0,0,0,0
4,660,8.75E+19,4.60778,33.998053,426.85491,1,164.39543,3.227292,10.950765,0,0,0,0
4,661,1.03E+19,89.407928,25.707262,25.711483,1,85.819868,24.239499,24.319607,1,89.15192,25.631416,25.637969
4,662,1.63E+19,157.31405,25.951298,66.776979,1,72.328023,10.538643,11.13056,0,0,0,0
4,663,2.66E+20,119.897443,12.065659,13.801688,1,65.39133,4.991467,5.587472,0,0,0,0
4,664,9.38E+19,89.395888,12.236041,12.240467,1,88.044361,11.714326,11.72969,0,0,0,0
4,665,1.32E+20,105.046878,29.038826,30.00691,1,113.198233,31.634225,34.316167,0,0,0,0
4,666,3.19E+18,127.544415,12.639637,15.784813,1,109.231301,10.774287,11.341242,0,0,0,0
4,667,5.16E+20,151.422195,6.973621,13.847751,1,128.45811,6.427693,7.907848,0,0,0,0
4,668,3.61E+18,124.926555,17.103962,20.722125,1,83.365043,10.284992,10.379642,0,0,0,0
4,669,8.34E+20,96.55758,39.525348,39.763141,1,75.589143,26.847136,27.771441,1,90.163204,35.201192,35.201334
4,670,2.38E+19,60.569278,22.032421,25.411598,1,60.905075,22.201801,25.520933,1,112.542528,52.637116,56.908172
4,671,1.29E+19,95.692367,4.947461,4.955851,1,98.095644,5.116113,5.142645,1,94.93222,4.887228,4.892045
4,672,8.17E+19,96.266512,26.746204,26.844701,1,55.788587,15.591291,19.281973,0,0,0,0
4,673,9.88E+19,92.336873,10.235835,10.23792,1,85.01756,8.931443,8.986167,1,91.096515,9.890324,9.890347
4,674,8.30E+19,74.968342,35.76587,37.093036,1,71.991528,33.40333,35.196473,1,81.890544,40.630589,41.073026
4,675,3.24E+19,138.180752,28.220782,41.765482,1,70.64666,14.85861,15.930784,0,0,0,0
4,676,6.62E+20,53.703019,12.385735,15.635529,1,12.289368,3.248291,16.956754,0,0,0,0
4,677,8.70E+19,99.006532,19.376699,19.585371,1,94.47137,18.150052,18.189787,1,105.079415,20.769086,21.452379
4,678,5.15E+20,104.830456,32.450368,33.512825,1,103.305263,31.82482,32.652918,1,129.462772,40.728102,52.578979
4,679,3.94E+20,84.884204,31.093086,31.236002,1,84.731581,31.017346,31.168037,1,85.394939,31.385004,31.503409
4,680,1.12E+20,98.145018,33.137206,33.445916,1,99.373554,33.648887,34.070767,1,106.269637,36.629108,38.09738
4,681,7.35E+20,156.82856,26.057464,65.7346,1,54.367963,6.561639,8.225398,0,0,0,0
4,682,3.83E+19,50.906423,33.343691,43.125171,1,47.659082,29.677134,40.333104,1,99.191913,93.763132,94.950666
4,683,6.37E+20,126.234321,9.45707,11.510258,1,122.666938,9.195639,10.738732,1,122.676088,9.024993,10.537131
4,684,4.29E+20,161.49481,35.955624,112.49077,1,29.612877,3.275757,7.102557,0,0,0,0
4,685,3.87E+20,144.803801,29.254711,50.450354,1,87.482831,16.258157,16.28476,1,147.979636,29.093698,54.526714
4,686,1.62E+20,136.947487,6.997407,10.03734,1,107.844125,5.476681,5.692414,1,137.153963,6.837025,9.839747
4,687,3.21E+20,111.188643,17.806347,18.931155,1,101.439853,16.037306,16.280234,0,0,0,0
4,688,2.97E+20,92.475314,20.366382,20.377736,1,92.418253,20.247934,20.25852,1,94.403529,20.834389,20.881625
4,689,5.73E+19,65.087135,35.861852,39.634625,1,66.021238,36.223695,39.734741,1,58.958703,30.091485,35.241954
4,690,3.87E+19,82.154839,27.383201,27.672403,1,82.725556,27.669873,27.92269,1,89.851723,31.099469,31.100874
4,691,5.43E+20,94.991261,34.170652,34.283832,1,94.894149,34.121457,34.229772,1,105.85023,39.319828,40.817585
4,692,9.99E+19,93.445315,7.797066,7.801237,1,84.375729,6.5912,6.647689,1,92.959404,7.60911,7.611202
4,693,1.65E+20,154.691,37.666728,87.672674,1,51.179161,8.28489,10.80186,0,0,0,0
4,694,8.09E+20,84.29342,23.417604,23.565243,1,42.25629,6.961077,10.681497,1,84.485685,23.367336,23.506393
4,695,2.98E+20,80.337177,39.488653,40.091521,1,76.711907,36.708134,37.765748,1,102.647414,55.789781,57.13259
4,696,2.09E+19,127.644902,24.083149,30.257721,1,96.031977,17.062166,17.136717,1,128.58702,23.903827,30.417854
4,697,5.23E+20,148.542345,37.789008,72.084315,1,82.484178,18.766145,18.956214,1,158.774018,38.841071,106.766907
4,698,8.30E+19,93.007198,18.278883,18.29446,1,92.426697,18.140981,18.149729,1,93.533375,18.423067,18.446626
4,699,2.34E+19,119.675317,17.336878,19.83803,1,112.630735,16.084606,17.34203,1,123.32422,17.635008,20.97131
4,700,1.89E+18,83.056252,8.953039,9.04671,1,85.376202,9.301409,9.350765,1,80.239214,8.547419,8.710947
4,701,1.79E+20,72.698862,34.602232,36.311465,1,68.818967,31.650848,34.030204,1,81.372781,40.804866,41.305916
4,702,1.13E+20,56.621814,24.495132,29.470817,1,55.703276,23.811922,28.965584,1,61.159322,27.692664,31.728755
4,703,9.36E+20,84.826752,24.486322,24.617476,1,80.383308,23.204203,23.591723,0,0,0,0
4,704,3.54E+20,117.922509,14.67697,16.48958,1,109.855461,13.581282,14.357975,0,0,0,0
4,705,1.64E+19,76.307574,30.668612,31.616795,1,69.52896,26.38096,28.237236,1,75.532909,30.113446,31.15364
4,706,8.06E+19,114.981647,39.842931,43.830703,1,46.902645,9.497471,13.259013,1,123.681221,42.77811,51.230553
4,707,1.01E+20,66.222245,36.650843,40.147429,1,72.130041,41.720957,43.906725,0,0,0,0
4,708,3.43E+20,116.134958,27.861662,30.936369,1,114.250326,27.187553,29.7286,1,115.649986,27.481134,30.389123
4,709,4.00E+18,94.451314,15.964797,15.997705,1,91.433702,15.243978,15.244871,1,95.776338,16.218319,16.280634
4,710,1.30E+20,101.65348,8.889651,9.036257,1,101.894806,8.929905,9.084428,1,99.71688,8.656915,8.749773
4,711,6.05E+20,132.795982,25.677028,34.786009,1,84.517998,14.573686,14.663823,1,138.767572,26.190942,39.481915
4,712,9.85E+19,37.647974,8.860927,14.774643,1,37.690349,8.872591,14.779356,1,35.093409,8.101759,14.385993
4,713,5.85E+18,160.226177,14.172418,41.181943,1,88.527769,8.028753,8.041901,0,0,0,0
4,714,4.07E+19,96.504698,29.784534,29.953961,1,87.003672,25.520498,25.567473,1,98.452102,30.309646,30.611537
4,715,5.11E+20,107.76284,33.674872,35.278118,1,97.170043,29.957851,30.162344,0,0,0,0
4,716,9.15E+19,100.335229,39.479172,40.065865,1,52.36837,14.050417,18.021452,0,0,0,0
4,717,4.59E+18,99.428731,19.889068,20.127512,1,77.381812,13.476935,13.859261,0,0,0,0
4,718,1.39E+19,84.415237,24.618715,24.760474,1,71.789593,18.809885,19.880708,1,83.725083,24.005042,24.176835
4,719,4.15E+19,82.974025,36.110033,36.408565,1,80.179854,34.134264,34.677203,1,89.214354,40.069364,40.076391
4,720,6.64E+20,14.885395,38.01352,148.851126,1,14.950117,38.850821,151.466037,0,0,0,0
4,721,4.38E+19,111.517833,6.385565,6.744922,1,109.796689,6.244063,6.531382,1,109.582125,6.11348,6.385384
4,722,5.10E+19,76.165512,20.383764,21.043592,1,76.208928,20.402662,21.058975,1,76.267531,20.475211,21.128174
4,723,4.01E+19,142.732745,38.925821,64.020777,1,71.643332,15.938273,16.860378,0,0,0,0
4,724,8.62E+19,105.667703,25.951798,26.882546,1,105.420518,25.895955,26.793547,1,98.350193,23.750721,23.968952
4,725,1.81E+20,88.211256,34.529651,34.554709,1,79.881897,29.629505,30.14074,1,98.963281,40.147115,40.606809
4,726,6.96E+20,53.567521,25.464768,31.813277,1,55.241188,26.720651,32.677135,1,47.931502,21.494206,29.153128
