Seed,ID,Energy,Angle(deg),Impact(km),Ground(km),Triggered,Angle(deg),Impact(km),Ground(km),Cherenkov,Angle(deg),Impact(km),Ground(km)
7,469,8.73825e+20,114.403627,39.450725,43.230772,1,102.121230,34.179454,34.916419,1,129.379289,44.789501,57.781223
7,470,7.52499e+20,87.869060,38.214914,38.249344,1,85.892123,36.997564,37.107797,1,92.692738,41.242308,41.278954
7,471,2.05989e+20,89.496966,16.160226,16.163843,1,89.071649,15.842476,15.849060,1,87.558924,15.462731,15.486595
7,472,1.78994e+19,126.374734,37.178014,45.975562,1,94.744519,26.658577,26.729062,0,0,0,0
7,473,2.85603e+20,167.814258,37.599969,177.019853,1,15.314634,0.985209,4.608572,0,0,0,0
7,474,7.527e+18,82.482661,7.867882,7.965033,1,81.705554,7.754082,7.867791,1,80.874297,7.673877,7.806988
7,475,4.63955e+18,105.162347,17.530513,18.101377,1,104.611066,17.429857,17.953392,1,164.777135,24.685871,93.162599
7,476,5.21357e+20,90.252895,37.554408,37.554448,1,74.846520,28.441691,29.526630,0,0,0,0
7,477,8.99923e+20,30.347095,18.053093,37.399609,1,21.388003,0.510459,3.903384,0,0,0,0
7,478,5.181e+19,122.187509,17.578066,20.588354,1,105.772016,14.764045,15.262508,1,124.010959,17.569260,21.001447
7,479,3.34194e+19,99.986036,36.884770,37.408508,1,74.694231,23.574515,24.511492,1,101.835618,37.345935,38.105322
7,480,8.05429e+18,61.920769,9.680445,11.122692,1,60.540690,9.360395,10.909688,0,0,0,0
7,481,4.8571e+20,95.561256,36.244054,36.375312,1,81.271960,31.677798,32.120725,0,0,0,0
7,482,2.31432e+20,79.829215,33.784138,34.361843,1,76.110469,31.290583,32.285680,1,113.119418,53.703227,58.303564
7,483,6.1816e+20,79.748308,25.444013,25.894612,1,78.445166,24.823307,25.379442,1,79.078843,25.161968,25.666371
7,484,9.6628e+20,137.085231,21.067462,30.724072,1,135.740128,20.884237,29.717689,1,138.094510,21.020872,31.248993
7,485,4.8429e+19,74.124616,16.258198,16.976496,1,70.447499,15.249298,16.274099,0,0,0,0
7,486,1.09096e+20,53.781950,38.360554,47.703231,1,57.437002,42.628941,50.715313,1,55.446877,40.355311,49.144391
7,487,8.75704e+20,83.264454,36.246163,36.522286,1,82.528017,35.497230,35.828076,1,86.631620,38.156715,38.235068
7,488,1.05053e+20,99.189474,33.635442,34.040749,1,93.413592,30.911424,30.955007,1,149.697952,51.125519,100.982746
7,489,2.03622e+20,48.760098,36.528421,48.785310,1,48.290357,35.952267,48.370264,1,58.006120,48.006926,56.752830
7,490,1.33331e+20,70.156306,25.800937,27.502797,1,68.521371,24.559566,26.472114,1,60.531596,20.176294,23.288669
7,491,9.06898e+20,128.831184,26.850978,34.289367,1,126.127809,26.317004,32.420031,1,136.864994,28.094244,40.852231
7,492,1.43061e+19,75.524626,21.123913,21.882739,1,79.902171,22.914608,23.321230,0,0,0,0
7,493,5.52183e+19,98.970570,26.125746,26.415018,1,96.829797,25.366875,25.522461,1,109.984825,29.626678,31.444787
7,494,1.55576e+19,134.860090,25.000535,35.069125,1,135.637470,24.793760,35.253967,1,136.035663,24.713609,35.390266
7,495,1.62433e+19,39.912825,19.543796,30.705181,1,39.987671,19.600417,30.745175,0,0,0,0
7,496,3.44796e+20,157.108219,33.087720,84.572029,1,55.811027,8.513070,10.433700,0,0,0,0
7,497,3.76448e+20,68.337401,30.452822,32.847104,1,67.681555,30.014678,32.527969,1,83.296924,41.035062,41.341488
7,498,3.91381e+19,102.343348,35.941756,36.748954,1,71.816623,20.969225,22.138114,1,104.689197,36.585794,37.770005
7,499,6.14985e+19,103.312911,35.414497,36.328203,1,86.295591,27.565632,27.642481,1,111.215806,38.388225,41.073553
7,500,5.85606e+20,85.896087,29.838386,29.930182,1,88.128675,30.684760,30.708354,1,83.679519,28.456988,28.653972
7,501,2.65382e+19,92.656258,34.428286,34.456613,1,80.635574,27.978921,28.390533,1,173.224162,61.163027,516.711216
7,502,4.44065e+19,70.859363,8.125964,8.689558,1,65.742599,7.160624,7.967443,1,72.104399,8.359577,8.866511
7,503,8.65471e+20,28.907933,37.843880,78.648737,1,29.779434,39.202867,79.282382,0,0,0,0
7,504,4.11327e+19,147.291815,36.219219,66.635536,1,65.483487,13.140797,14.560116,0,0,0,0
7,505,1.46224e+20,55.475783,32.484129,39.567159,1,53.197875,30.061576,37.695067,1,137.288294,112.384525,165.464904
7,506,1.64242e+20,104.534194,34.927029,36.001515,1,85.232533,26.285450,26.404541,1,112.483419,37.794639,40.775917
7,507,1.17418e+20,45.456802,13.219890,18.915094,1,43.385319,12.430542,18.487494,0,0,0,0
7,508,1.98428e+20,88.915930,26.565746,26.575060,1,89.449812,26.690848,26.694762,1,84.020252,24.415921,24.571350
7,509,9.08986e+19,22.868741,12.138868,31.735333,1,25.107531,13.718297,32.780248,0,0,0,0
7,510,9.97242e+20,90.644278,20.966814,20.966836,1,82.336892,17.900153,18.090262,0,0,0,0
7,511,5.59458e+20,142.449973,26.256181,42.808994,1,93.780545,16.583233,16.606856,1,141.064455,25.915381,40.978019
7,512,7.67544e+19,118.154971,38.872640,43.712248,1,17.542078,9.393216,33.502194,0,0,0,0
7,513,1.45127e+20,90.412412,38.344748,38.344823,1,75.335453,28.764081,29.785646,1,87.602694,36.190916,36.231544
7,514,4.10883e+20,85.102280,10.134051,10.192274,1,90.862573,11.056824,11.056943,0,0,0,0
7,515,2.58442e+20,70.185853,22.893931,24.407868,1,69.863159,22.752358,24.308232,1,72.988374,24.378855,25.556645
7,516,3.27122e+20,40.975053,16.794526,25.845135,1,41.396716,17.032038,25.986340,1,38.037754,15.048424,24.680902
7,517,1.90956e+20,30.871503,33.425425,65.479588,1,23.087464,20.207279,52.004173,0,0,0,0
7,518,4.34958e+20,90.145200,30.885922,30.886164,1,89.219082,30.380798,30.387013,1,90.804089,31.142075,31.142974
7,519,8.87753e+20,78.691854,24.052074,24.569575,1,77.502548,23.463878,24.079064,1,81.038040,25.109868,25.452936
7,520,3.38698e+18,87.330096,9.584866,9.606693,1,85.684817,9.229032,9.272522,1,85.182196,9.168933,9.220475
7,521,1.07176e+20,105.005372,39.361865,40.697965,1,92.106664,32.934041,32.949525,1,125.620868,48.434159,59.438878
7,522,2.23388e+19,105.135354,25.517658,26.360187,1,109.263122,26.683026,28.168736,0,0,0,0
7,523,1.51615e+20,41.585607,14.974810,22.828426,1,41.461427,14.910522,22.787745,1,35.754547,12.087791,21.016119
7,524,9.0699e+19,148.064643,35.498299,66.749997,1,107.312241,25.825611,26.982148,0,0,0,0
7,525,1.01836e+19,60.623174,14.715464,17.024145,1,58.255087,13.791560,16.368227,1,174.965530,45.247531,512.883311
7,526,3.10979e+19,101.834649,24.041133,24.514045,1,97.047158,22.568308,22.711667,1,104.374620,24.677194,25.414284
7,527,1.2229e+20,89.942144,18.981961,18.983226,1,89.607848,18.850468,18.853339,1,87.686247,18.294371,18.318471
7,528,8.50846e+19,62.448939,17.457601,19.849425,1,58.376178,15.570802,18.471956,1,67.989591,19.925044,21.613896
7,529,2.33125e+20,66.045333,29.874515,32.781441,1,54.495645,21.110351,26.077936,1,58.303630,23.822992,28.125763
7,530,2.02034e+19,117.019003,7.534292,8.357220,1,117.897407,7.605313,8.501271,1,116.385091,7.414231,8.179104
7,531,1.4883e+20,108.293566,38.986595,40.996140,1,92.302066,31.392051,31.409997,1,126.755351,46.488310,57.874340
7,532,3.32338e+20,86.279763,37.337930,37.431021,1,72.194907,27.905513,29.377475,1,86.987846,37.282198,37.345403
7,533,4.33457e+20,64.975758,23.003347,25.514208,1,62.693656,21.738585,24.605648,1,64.400558,22.750473,25.357605
7,534,2.61735e+20,83.888404,7.619123,7.699916,1,78.671036,6.904399,7.111636,1,84.802529,7.753832,7.820815
7,535,4.48999e+20,147.544701,30.181026,55.923358,1,83.515459,15.264163,15.386722,1,144.700051,29.141919,50.146250
7,536,1.60504e+20,94.225357,14.893258,14.920413,1,93.918161,14.563664,14.585456,0,0,0,0
7,537,6.02392e+20,87.448642,9.189269,9.209695,1,90.748397,9.636273,9.636584,1,83.296005,8.557232,8.642435
7,538,3.87481e+20,98.064103,34.814286,35.134194,1,96.786237,34.222476,34.440701,1,107.966628,39.359130,41.312406
7,539,9.97599e+20,108.365114,29.965538,31.507100,1,107.495312,29.623019,30.996662,1,106.566191,29.250768,30.457986
7,540,9.40304e+18,131.241999,18.612730,24.578679,1,111.044693,15.662557,16.706144,1,132.646858,18.621704,25.133521
7,541,4.62016e+19,135.490440,25.350453,35.941075,1,98.636943,17.788339,17.960666,1,140.964283,25.779645,40.665174
7,542,6.28505e+20,46.418521,17.947691,24.997460,1,43.671526,16.020157,23.442666,1,46.465286,17.935778,24.960583
7,543,4.39933e+20,91.351873,39.119466,39.124531,1,94.827971,41.156094,41.278836,0,0,0,0
7,544,4.167e+18,88.196916,14.494086,14.508957,1,86.647671,14.104728,14.142061,1,88.111260,14.451285,14.467135
7,545,6.53314e+20,80.398999,35.946191,36.618462,1,4.102448,15.444575,228.495421,0,0,0,0
7,546,3.98294e+20,54.748565,39.149386,48.083459,1,50.701860,34.142374,44.285205,1,92.537625,87.786387,87.863844
7,547,1.94586e+20,97.666797,8.694169,8.746098,1,91.347088,7.851410,7.851476,1,98.195226,8.647452,8.708155
7,548,6.20888e+20,121.256161,38.126860,44.478901,1,99.404788,29.389478,29.757320,1,146.172003,44.317444,79.307827
7,549,3.99323e+20,29.803275,5.749480,11.984755,1,29.019398,5.472170,11.709101,0,0,0,0
7,550,1.49477e+19,112.302602,29.279293,31.383403,1,108.465345,28.465726,29.803473,0,0,0,0
7,551,7.35923e+20,32.176244,37.835179,71.436553,1,31.633600,36.339000,69.678980,0,0,0,0
7,552,3.66163e+19,93.350785,39.646315,39.702993,1,75.597116,28.392218,29.365621,1,160.284391,68.060527,201.190875
7,553,7.98511e+20,67.354616,25.786290,28.026786,1,67.006552,25.605628,27.903512,1,74.906945,30.413304,31.555986
7,554,7.54883e+19,42.076227,23.324305,35.056526,1,44.932491,25.879136,36.868121,0,0,0,0
7,555,1.74106e+20,32.810624,36.343557,67.383095,1,32.561311,35.807455,66.846396,0,0,0,0
7,556,5.49755e+19,43.236446,38.994568,57.191169,1,35.836459,27.992343,48.154476,0,0,0,0
7,557,2.97071e+19,69.284418,30.908883,33.146108,1,72.544491,33.122274,34.805226,0,0,0,0
7,558,4.86249e+19,72.858506,21.851925,22.930718,1,69.395945,20.047226,21.493840,1,76.905370,23.576588,24.253693
7,559,2.73779e+19,83.379662,28.696279,28.913484,1,83.094013,28.119013,28.350104,0,0,0,0
7,560,8.45328e+18,98.613387,9.550576,9.630763,1,90.876523,8.384442,8.384785,1,96.678647,9.130194,9.170951
7,561,1.48632e+19,94.018556,31.529577,31.593869,1,74.495687,22.006732,22.894147,1,91.252737,29.987497,29.990960
7,562,3.68662e+19,62.115088,17.727700,20.167178,1,60.898564,17.186510,19.785996,1,66.387466,19.724821,21.618735
7,563,1.88102e+20,99.324930,22.605344,22.875857,1,97.762634,22.109474,22.287391,1,106.014931,24.465980,25.396795
7,564,5.85194e+19,68.960463,29.617361,31.813838,1,67.009355,28.330045,30.863718,1,86.201739,41.318135,41.423465
7,565,1.50709e+20,95.343874,37.920556,38.067803,1,71.722890,24.010958,25.353857,0,0,0,0
7,566,2.55123e+20,79.640952,38.432599,39.107917,1,77.720735,37.046887,37.960010,1,138.331541,364.311767,547.753025
7,567,9.75832e+20,81.380072,35.003974,35.464564,1,51.520567,16.245858,21.060152,1,71.699455,28.513125,30.160985
7,568,2.03586e+19,70.495255,14.939091,15.921264,1,64.882426,12.953899,14.402676,1,70.245358,14.770978,15.768308
7,569,8.51705e+18,76.383004,10.373470,10.725092,1,80.908232,11.203910,11.381076,0,0,0,0
7,570,2.48529e+19,100.233539,12.105876,12.266818,1,95.930672,11.258319,11.299753,1,97.374659,11.467810,11.539125
7,571,6.03669e+20,131.765864,19.956599,26.577913,1,98.171070,14.155935,14.273764,1,128.315073,19.202456,24.316343
7,572,2.34672e+19,101.637887,38.034638,38.792154,1,79.967965,26.847753,27.300849,1,171.010647,59.726344,380.977969
7,573,5.55764e+20,58.482769,21.941110,25.865847,1,58.965234,22.245656,26.087556,1,56.524701,20.928350,25.228163
7,574,2.40323e+20,58.830512,27.296869,32.024952,1,57.830196,26.528880,31.467998,1,57.893261,26.682303,31.627144
7,575,6.79264e+20,70.557545,21.396949,22.762468,1,70.023062,21.141672,22.568919,1,77.924613,24.900996,25.508089
7,576,4.27809e+18,124.793183,4.701978,5.513171,1,101.992559,3.994286,4.027961,0,0,0,0
7,577,9.68979e+20,19.328786,34.889139,105.982071,1,20.318342,37.160533,107.561082,0,0,0,0
7,578,7.4978e+19,148.264300,18.419069,34.692881,1,69.466536,6.901450,7.447587,0,0,0,0
7,579,1.46584e+19,102.365931,28.057521,28.678097,1,98.743563,26.748041,27.030683,1,108.342501,30.063738,31.603196
7,580,7.32045e+19,89.753721,25.111846,25.113736,1,88.951262,24.747601,24.756222,1,89.777143,25.071667,25.073434
7,581,7.24183e+20,145.636119,12.610251,21.976973,1,130.486735,11.517486,14.933582,1,145.168688,12.240695,21.075801
7,582,1.58915e+19,44.304221,11.393117,16.529355,1,43.785330,11.009859,16.132554,1,42.723335,10.718400,16.027886
7,583,4.91169e+20,92.148237,17.379615,17.385485,1,92.636665,17.305986,17.316270,1,93.573369,17.540873,17.563689
7,584,4.67621e+19,88.448302,15.562788,15.575400,1,89.720585,15.862175,15.864687,1,89.578892,15.830328,15.833588
7,585,2.82235e+20,77.035348,13.845101,14.255200,1,80.023247,14.496127,14.755605,1,75.283801,13.257146,13.761304
7,586,2.30796e+20,142.545511,31.981501,52.327533,1,80.818162,15.979236,16.220410,1,145.537478,32.196023,56.603974
7,587,5.89794e+20,96.042372,4.682170,4.684294,1,94.130128,4.474017,4.486103,1,98.213675,4.704121,4.704171
7,588,3.90647e+19,118.413740,38.925224,44.120700,1,97.866084,30.798189,31.056898,1,114.686251,37.415755,41.063980
7,589,5.52834e+19,100.165617,28.685554,29.106724,1,98.931247,28.179723,28.493860,1,105.434823,30.513880,31.599198
7,590,1.52673e+19,68.761986,9.579966,10.366450,1,67.488529,9.306689,10.168500,1,67.131694,9.319858,10.210669
7,591,7.21649e+19,27.367182,18.215278,40.064136,1,26.721717,17.687264,39.786720,0,0,0,0
7,592,5.66492e+19,79.523129,11.955598,12.199677,1,65.614818,8.572813,9.511542,1,76.801045,11.163790,11.518685
7,593,9.45826e+19,94.609734,9.715621,9.732992,1,96.374639,9.940454,9.981824,1,91.840564,9.311331,9.311844
7,594,4.75161e+18,121.100260,16.487188,19.134611,1,99.072627,12.703469,12.833900,1,117.135417,15.579832,17.404967
7,595,2.13645e+19,115.609733,15.999418,17.569228,1,112.843430,15.689557,16.873286,0,0,0,0
7,596,1.90755e+20,65.561112,9.402497,10.435995,1,67.275155,9.779340,10.702043,1,61.125232,8.573490,9.921301
7,597,4.20057e+20,143.646540,29.016463,48.647192,1,100.032981,19.836455,20.106174,1,137.568625,27.823054,40.993119
7,598,6.45499e+20,77.582621,24.285246,24.912003,1,76.898112,23.823567,24.507886,1,77.622706,24.209563,24.830548
7,599,4.48084e+19,118.214121,39.364276,44.551611,1,112.169998,36.982946,39.844422,1,126.607183,42.135917,52.323335
7,600,3.26016e+18,92.268603,11.200049,11.202695,1,93.451696,11.220711,11.230819,1,89.181041,10.496412,10.502249
7,601,1.87869e+19,36.644498,3.809895,6.655228,1,37.049433,3.823380,6.613851,0,0,0,0
7,602,1.13165e+19,140.387622,29.915322,46.677641,1,71.451226,12.313109,13.056554,0,0,0,0
7,603,4.8929e+20,132.825901,21.284969,28.835971,1,115.553398,18.496912,20.407340,1,135.567740,21.472888,30.468482
7,604,1.91769e+20,91.179000,38.919719,38.924355,1,78.826775,31.112380,31.753658,1,109.337307,49.150180,52.018867
7,605,3.85653e+20,145.973669,32.391393,57.583131,1,76.078383,14.172974,14.653995,1,141.618608,30.959416,49.605015
7,606,2.65325e+19,104.003418,29.016273,29.855395,1,100.400977,27.708907,28.135520,1,106.703381,29.893239,31.150267
7,607,4.49199e+20,65.100499,39.835124,44.011012,1,62.307459,36.916240,41.797747,1,79.583924,54.194744,55.140074
7,608,2.4803e+19,47.018181,27.362386,37.683978,1,44.303011,25.097143,36.240628,0,0,0,0
7,609,5.33969e+20,138.928181,33.540349,50.753699,1,112.361553,27.339210,29.456821,1,140.879583,33.693813,53.083642
7,610,9.59567e+19,152.866074,29.673093,64.672342,1,99.430615,19.017735,19.246104,0,0,0,0
7,611,6.64336e+19,101.837534,18.813689,19.177579,1,97.030850,17.619200,17.726909,1,109.153967,20.336528,21.452993
7,612,4.00867e+20,123.205952,36.026336,42.919546,1,117.912398,34.229530,38.624664,1,169.888581,44.004414,249.464096
7,613,1.01877e+20,104.309596,36.432659,37.545199,1,92.645721,31.150057,31.174140,1,109.156559,38.521586,40.705941
7,614,4.08967e+20,88.037840,30.257619,30.283133,1,86.036122,29.262399,29.347571,1,90.956285,31.651167,31.652807
7,615,7.58802e+19,77.068550,30.102621,30.933257,1,76.643992,29.848629,30.727277,1,76.777059,29.973223,30.837940
7,616,4.02377e+19,50.278963,31.915331,41.660387,1,50.945215,32.581762,42.120407,1,69.279695,53.811064,57.608452
7,617,1.03575e+20,58.699789,38.524446,45.490656,1,54.184188,36.622152,45.644832,0,0,0,0
7,618,9.37275e+20,78.161940,36.086920,36.922453,1,72.840816,32.163731,33.737145,1,84.690762,40.433247,40.630510
7,619,2.11398e+19,122.537215,33.232376,39.289571,1,105.833805,27.968146,29.013890,1,124.665256,33.712564,40.847501
7,620,1.10027e+20,79.393758,27.467901,27.985840,1,77.434084,26.453400,27.150682,1,87.586469,31.618070,31.655787
7,621,1.11527e+19,90.502937,5.987954,5.990908,1,95.743417,6.447570,6.460386,0,0,0,0
7,622,1.52285e+19,101.297404,28.240959,28.757291,1,90.163410,23.689216,23.689658,1,104.039469,28.796471,29.630815
7,623,1.36978e+19,111.683330,14.434002,15.454797,1,112.601462,14.510377,15.635392,1,113.469289,14.559609,15.787025
7,624,5.19242e+20,131.620104,31.656558,42.147653,1,87.069495,19.019369,19.057043,1,130.157959,30.978335,40.345073
7,625,2.30723e+20,91.312793,25.138723,25.141536,1,90.670459,24.849037,24.849203,1,91.520815,25.168901,25.173255
7,626,1.98642e+20,118.400988,21.129649,23.913387,1,111.632673,19.467113,20.863723,1,117.988210,20.672206,23.304647
7,627,3.61241e+19,102.207656,25.417052,25.958539,1,93.670183,22.408145,22.441212,1,100.949699,24.735731,25.152977
7,628,2.46563e+18,93.933492,4.656982,4.658442,1,97.311217,4.867889,4.885955,1,92.556618,4.546891,4.546891
7,629,3.30826e+19,90.813766,16.008117,16.008127,1,86.589318,14.907765,14.948122,1,91.973468,16.216179,16.219952
7,630,3.34559e+20,88.767050,18.684248,18.694088,1,91.441474,19.426985,19.429069,1,86.021595,17.843718,17.902189
7,631,6.16612e+20,82.844404,21.057114,21.249389,1,80.091968,19.949965,20.289204,1,83.348873,21.181773,21.350418
7,632,1.59339e+20,105.364542,34.741390,35.958572,1,98.714696,31.873848,32.207423,1,114.001481,37.828651,41.294444
7,633,5.89859e+18,91.129708,7.375935,7.376137,1,90.368659,7.255586,7.257207,1,90.714731,7.294567,7.295382
7,634,3.6554e+20,128.249986,33.943127,42.960910,1,97.233003,24.454810,24.611416,1,125.877768,32.902972,40.370824
7,635,7.31326e+19,69.783159,10.982691,11.784211,1,67.958892,10.538276,11.457509,1,70.815315,11.290148,12.030105
7,636,1.73832e+20,90.144063,35.280627,35.280817,1,82.536027,31.035762,31.328416,1,100.165720,40.759025,41.372961
7,637,1.99704e+20,127.939394,16.785251,21.062398,1,120.986919,15.886787,18.363018,1,128.709642,16.617509,21.069745
7,638,5.65235e+19,125.937767,18.900707,23.197807,1,99.789015,14.373751,14.552501,1,127.456508,18.888121,23.639414
7,639,7.29583e+19,101.497118,32.679347,33.308235,1,86.474652,25.575048,25.636699,1,106.497431,34.209671,35.619532
7,640,6.54188e+19,128.055115,24.985171,31.561110,1,114.884828,22.386703,24.578084,1,126.111038,24.521116,30.194835
7,641,9.51962e+20,109.161302,30.456569,32.173538,1,98.436166,26.459854,26.720179,1,120.148444,33.698014,38.853113
7,642,5.881e+20,168.573994,22.865102,112.180358,1,175.369578,0.015229,7.007749,0,0,0,0
7,643,2.31093e+20,90.915346,17.256382,17.256548,1,91.215338,17.077984,17.078755,1,84.357183,15.247095,15.342405
7,644,1.48802e+20,40.355303,36.918240,57.256404,1,39.505764,35.383156,55.869699,0,0,0,0
7,645,5.92921e+20,91.437298,36.367490,36.374024,1,79.594628,29.278824,29.810050,1,96.349504,38.730489,38.945423
7,646,1.63334e+20,89.061044,23.230639,23.243580,1,86.717265,22.659736,22.723160,0,0,0,0
7,647,3.83343e+19,54.570060,9.792418,12.162211,1,54.704207,9.743525,12.081650,1,51.718701,9.013275,11.642253
7,648,5.45758e+20,76.241672,39.390452,40.623492,1,77.528661,40.370079,41.408384,0,0,0,0
7,649,5.19232e+19,87.073549,11.501302,11.528411,1,90.603008,12.009842,12.010079,0,0,0,0
7,650,6.35587e+20,56.698550,32.266527,38.752236,1,52.827943,28.179460,35.533056,1,74.323412,49.759383,51.744363
7,651,3.32194e+20,81.083181,33.898877,34.345562,1,81.463800,34.016173,34.427838,1,90.020220,39.312859,39.313301
7,652,2.15818e+20,93.697304,38.905560,38.973974,1,80.813284,30.904946,31.340377,1,92.228427,37.586913,37.607932
7,653,4.98156e+19,148.499996,20.971971,39.781381,1,122.466708,17.882594,21.057475,0,0,0,0
7,654,5.64875e+18,81.244034,19.558708,19.843531,1,76.693940,18.321333,18.908824,0,0,0,0
7,655,8.73914e+18,122.567028,15.413665,18.162808,1,121.360795,15.264393,17.755168,1,123.509862,15.424634,18.368060
7,656,4.32232e+19,124.215867,36.857440,44.435799,1,97.875665,27.415681,27.649726,1,137.564773,40.407980,59.666317
7,657,1.94366e+19,132.492295,22.863589,30.803658,1,63.218491,7.495646,8.510982,0,0,0,0
7,658,5.02251e+20,137.077966,15.583769,22.613011,1,111.114666,12.630775,13.444956,1,135.318585,15.122627,21.253454
7,659,2.67412e+18,102.711238,6.163693,6.274703,1,84.801461,4.552304,4.595018,0,0,0,0
7,660,2.88279e+19,91.784767,35.871847,35.883289,1,65.688716,21.094440,23.243487,1,138.799060,57.181341,86.568046
7,661,1.97034e+20,124.269077,21.252515,25.575118,1,111.308055,18.896744,20.202739,1,124.231586,21.138047,25.425428
7,662,4.484e+19,79.954678,26.253648,26.701022,1,79.410886,26.020348,26.511880,1,90.237115,31.188654,31.188767
7,663,3.17226e+18,122.787949,7.931783,9.308146,1,122.526579,7.818768,9.147887,1,122.804201,7.730349,9.070195
7,664,5.43854e+20,92.597896,36.616825,36.645947,1,92.730264,36.698294,36.730983,1,99.364380,40.298993,40.810712
7,665,6.12018e+18,77.919410,17.169145,17.602146,1,76.650055,16.749219,17.263258,1,81.465857,18.344316,18.580956
7,666,7.12476e+20,89.310235,16.019206,16.024032,1,88.863424,15.789399,15.797752,1,89.041703,15.839190,15.846024
7,667,4.71084e+20,118.192566,32.577541,36.855811,1,93.344995,23.640829,23.670317,1,117.948556,31.930053,36.040090
7,668,2.1293e+19,67.248161,10.950888,12.006761,1,52.557795,7.082187,9.158281,1,65.821107,10.599024,11.758970
7,669,4.70046e+20,18.403107,34.492484,110.140065,1,18.037850,34.210920,111.391250,0,0,0,0
7,670,1.22177e+20,60.229769,16.500488,19.127566,1,34.096644,5.650813,10.384582,0,0,0,0
7,671,4.00163e+19,84.622433,30.078782,30.250542,1,75.383543,25.353206,26.302811,0,0,0,0
7,672,3.08078e+20,73.670604,29.064086,30.348613,1,70.831893,27.246033,28.919638,1,93.486642,40.912593,40.976105
7,673,1.07683e+19,86.084835,13.105578,13.152590,1,91.036841,14.120961,14.121024,0,0,0,0
7,674,1.02871e+20,89.262720,23.136677,23.142412,1,68.157211,14.839515,16.075636,1,91.661956,23.659149,23.663809
7,675,3.97523e+18,94.601325,16.441110,16.478665,1,97.722190,17.095046,17.224233,1,172.277207,26.809405,197.951390
7,676,4.25532e+19,130.280671,36.280353,47.340485,1,91.632481,24.403093,24.407065,0,0,0,0
7,677,2.09225e+19,132.156005,18.452224,24.598974,1,30.412209,2.475392,5.440420,0,0,0,0
7,678,4.74852e+19,35.143319,22.754190,39.869825,1,34.152315,21.821118,39.222346,0,0,0,0
7,679,2.29846e+20,60.120212,25.927182,30.044973,1,60.704905,26.339381,30.341453,1,57.200031,24.184108,28.931426
7,680,1.65556e+18,90.032876,5.688158,5.691560,1,100.588376,6.541636,6.620571,0,0,0,0
7,681,9.56815e+20,39.843806,15.980904,25.227282,1,40.046056,16.119969,25.336450,1,36.810166,14.400667,24.351397
7,682,2.5733e+20,53.317737,27.139639,34.001807,1,51.311183,25.392825,32.703914,1,65.159787,37.220521,41.114728
7,683,2.14088e+20,89.916585,16.175377,16.176922,1,89.701414,16.141880,16.144381,1,90.367752,16.307863,16.308141
7,684,4.49881e+20,83.670521,32.821717,33.047046,1,88.240976,35.285900,35.309624,1,73.829330,27.129133,28.308461
7,685,8.73215e+20,139.220202,30.131803,45.620133,1,86.485517,19.401998,19.471215,0,0,0,0
7,686,5.2039e+18,133.162004,16.755885,22.640700,1,62.061785,8.035542,9.293856,0,0,0,0
7,687,2.28398e+19,82.048757,10.355774,10.486300,1,82.420436,10.399222,10.519549,1,79.006694,9.814563,10.039088
7,688,1.62512e+18,93.841088,3.453075,3.453216,1,93.171138,3.421215,3.421233,1,93.265139,3.420314,3.420318
7,689,1.88035e+18,83.189129,5.388387,5.455072,1,81.147907,5.190757,5.289289,1,84.419416,5.519332,5.569461
7,690,1.79662e+19,104.055623,34.760312,35.755377,1,97.550148,32.002586,32.242372,0,0,0,0
7,691,5.14477e+19,50.878748,34.074166,44.090707,1,48.376873,31.044408,41.714962,0,0,0,0
7,692,2.53354e+19,86.639155,20.382668,20.430520,1,85.715483,19.898726,19.970492,1,86.716567,20.249932,20.295700
7,693,5.49572e+19,147.219062,22.116161,40.229614,1,21.497868,1.859570,6.074656,0,0,0,0
7,694,7.09086e+18,91.343292,20.955426,20.957445,1,90.339399,20.568678,20.568828,1,91.590515,20.967091,20.970565
7,695,5.96193e+19,103.113903,25.857642,26.500346,1,91.277371,21.606312,21.607937,1,110.831113,27.927172,29.798689
7,696,2.05855e+19,82.990065,27.979238,28.216651,1,81.094005,27.039202,27.402997,1,88.659384,30.809279,30.823364
7,697,7.52717e+20,132.317560,18.858709,24.977074,1,77.788227,12.591539,13.024988,0,0,0,0
7,698,1.47515e+19,82.915440,14.166942,14.303180,1,83.216318,14.255002,14.381632,1,83.455754,14.338160,14.457443
7,699,1.54188e+20,65.286983,29.663006,32.746679,1,62.370642,27.396672,31.028693,1,163.205406,85.218431,294.267949
7,700,6.12971e+19,46.999892,37.933573,52.089488,1,48.524365,39.941698,53.520017,0,0,0,0
7,701,3.55639e+19,102.228613,36.292869,37.092595,1,71.882494,21.452993,22.638516,1,105.756466,37.782018,39.201122
7,702,7.68122e+20,89.591464,37.620841,37.623757,1,89.743160,37.711524,37.713332,1,95.159229,40.923820,41.072702
7,703,5.43171e+19,44.918738,17.249276,24.643641,1,43.923568,16.627287,24.191369,1,47.268118,18.814234,25.811574
7,704,4.01528e+19,99.032484,11.629134,11.743642,1,94.153545,10.806876,10.822130,1,100.161124,11.698752,11.849410
7,705,1.24039e+20,107.698785,20.985466,21.954196,1,96.104460,18.039314,18.118582,1,106.701813,20.561797,21.398227
7,706,9.44714e+19,97.873149,38.648419,38.988955,1,88.836583,33.558904,33.570500,1,99.551586,39.379290,39.899626
