Seed,ID,Energy,Psi(deg),Impact(km),Ground(km),Triggered,Psi(deg),Impact(km),Ground(km),Cherenkov,Psi(deg),Impact(km),Ground(km)
2,486,5.01E+19,63.700105,15.981126,17.927463,1,62.281702,15.357338,17.455523,1,65.311504,16.635683,18.403355
2,487,4.36E+20,89.863324,22.937302,22.938718,1,89.987895,22.653184,22.654111,1,91.593788,23.233624,23.237909
2,488,1.15E+20,67.326011,33.595525,36.494429,1,66.150007,32.324467,35.432275,0,0,0,0
2,489,8.62E+19,41.621395,36.516022,55.226226,1,36.35429,28.228091,47.919664,0,0,0,0
2,490,4.18E+20,86.913994,17.768232,17.805947,1,86.714627,17.730825,17.772624,1,89.45639,18.525895,18.529708
2,491,9.74E+19,134.769106,25.344436,35.432337,1,133.18867,25.125245,34.208308,0,0,0,0
2,492,7.76E+20,116.035481,25.831866,28.648465,1,119.533032,26.654321,30.517572,1,118.933086,26.411477,30.063968
2,493,1.49E+20,101.993748,16.312594,16.613459,1,70.784149,9.251843,9.911332,1,99.265919,15.547639,15.705407
2,494,8.61E+20,134.527122,38.760591,54.161213,1,60.75179,13.185792,15.231424,0,0,0,0
2,495,1.84E+20,118.457828,24.624113,27.805427,1,91.064199,17.682424,17.682482,0,0,0,0
2,496,7.80E+20,71.467603,11.960961,12.697107,1,70.066418,11.610623,12.43912,1,73.026653,12.415352,13.05557
2,497,1.04E+20,63.221015,25.789107,29.125015,1,60.136346,24.710749,28.767215,0,0,0,0
2,498,4.22E+20,88.808099,30.848847,30.864758,1,74.201304,23.142172,24.150804,1,87.227096,29.845385,29.899074
2,499,6.45E+19,97.168102,32.097258,32.325159,1,90.691375,28.814162,28.814523,1,107.983636,36.355366,38.15729
2,500,8.05E+20,105.044506,24.228567,24.95188,1,100.969933,23.640905,23.983545,0,0,0,0
2,501,5.03E+20,103.443396,38.76903,39.813645,1,92.450314,33.027826,33.050056,1,118.874611,45.494756,51.843179
2,502,1.86E+20,82.49469,17.065088,17.240543,1,80.312664,16.29365,16.5653,1,86.369884,18.142279,18.192788
2,503,2.45E+19,119.542035,34.765848,39.810152,1,91.596527,25.743063,25.746995,0,0,0,0
2,504,7.58E+18,88.125442,12.92276,12.937795,1,86.596426,12.583604,12.619354,1,88.802102,13.041981,13.050564
2,505,7.40E+20,88.174605,24.88969,24.909534,1,73.543745,18.309645,19.152052,0,0,0,0
2,506,5.89E+20,32.442828,29.784259,55.968079,1,31.968258,28.959794,55.151527,0,0,0,0
2,507,1.76E+20,86.641741,27.733937,27.794228,1,85.832833,27.384699,27.472743,1,95.073617,31.541938,31.648725
2,508,1.88E+20,102.386284,37.241188,38.077787,1,94.01035,32.97124,33.036566,1,106.544653,38.818479,40.426088
2,509,3.85E+19,75.212794,37.034201,38.356394,1,58.964832,24.238659,28.409781,0,0,0,0
2,510,3.71E+19,61.759982,15.93321,18.194472,1,60.622922,15.412047,17.800078,1,61.949618,16.043376,18.286449
2,511,2.42E+19,138.768377,39.312387,59.39804,1,72.05353,16.785978,17.716053,0,0,0,0
2,512,9.90E+18,114.89412,8.791359,9.59985,1,119.964018,9.109906,10.40053,0,0,0,0
2,513,4.97E+20,78.762703,37.06389,37.844354,1,82.165718,39.383785,39.793884,0,0,0,0
2,514,7.42E+20,109.105871,33.897635,35.804883,1,74.964288,19.080745,19.811964,0,0,0,0
2,515,4.60E+20,82.931061,27.399609,27.635002,1,83.582988,27.573375,27.770434,1,88.711364,30.061523,30.074292
2,516,1.01E+20,87.372574,38.590983,38.642574,1,83.368735,36.045832,36.315451,1,91.304157,41.079648,41.085787
2,517,4.11E+20,123.325464,25.440291,30.201944,1,103.318813,22.081243,22.604751,0,0,0,0
2,518,2.11E+20,84.914124,32.647233,32.794785,1,80.809547,30.055144,30.479174,1,95.173847,38.067017,38.205073
2,519,6.27E+20,112.504159,21.072445,22.726557,1,113.844074,21.216743,23.108231,1,106.303744,19.488443,20.246912
2,520,2.42E+19,78.948792,33.722336,34.399399,1,69.956065,27.772815,29.637614,1,138.583206,68.835649,103.826901
2,521,1.51E+19,55.987551,4.926046,6.123172,1,53.5073,4.568328,5.879779,1,55.331965,4.968633,6.225687
2,522,1.80E+19,80.099353,28.514177,28.980914,1,73.944212,25.113071,26.190861,1,100.275057,39.385145,39.991243
2,523,7.37E+19,155.473471,23.189998,55.423234,1,60.189579,6.91641,8.089034,0,0,0,0
2,524,1.33E+20,87.898657,37.948301,37.981754,1,77.504575,31.187812,31.989688,1,105.581709,48.441368,50.233893
2,525,2.76E+19,135.204703,33.869235,47.783075,1,89.007391,21.231821,21.241872,0,0,0,0
2,526,7.34E+19,127.058585,38.668813,48.304799,1,99.627609,28.748406,29.125737,1,171.796901,46.151562,322.064054
2,527,6.70E+20,135.33138,23.709228,33.507925,1,103.876524,17.911063,18.397483,1,143.595673,24.56688,41.102632
2,528,7.14E+18,101.85145,22.717329,23.170338,1,95.067609,20.46653,20.529818,1,116.858553,26.481059,29.58085
2,529,6.81E+20,120.708277,33.142887,38.429116,1,86.482651,20.858557,20.911264,1,117.757874,31.572717,35.573097
2,530,7.52E+19,138.428499,12.295954,18.294532,1,117.754586,10.533955,11.794811,0,0,0,0
2,531,2.03E+19,119.673212,21.486797,24.59833,1,68.867403,10.617155,11.474711,0,0,0,0
2,532,2.31E+20,94.83326,35.296575,35.40617,1,91.386742,33.179506,33.184983,1,98.953885,37.018739,37.444407
2,533,4.95E+20,125.480077,18.969661,23.151809,1,75.623698,9.281198,9.635195,1,126.59857,18.659924,23.093286
2,534,2.35E+20,121.349957,37.414965,43.688809,1,102.483854,30.135168,30.820942,1,168.069789,46.178536,222.432885
2,535,6.23E+18,65.752217,16.474758,18.168507,1,62.904783,15.341891,17.346264,1,67.32974,17.12077,18.646754
2,536,6.83E+19,109.545319,36.238025,38.370992,1,60.167778,13.928089,16.191481,1,106.587845,34.344037,35.7665
2,537,2.43E+20,52.788205,35.616221,44.875421,1,50.949879,33.459992,43.250158,1,58.588304,42.187688,49.556269
2,538,2.36E+20,155.55183,26.902218,64.543989,1,65.803252,9.261781,10.249438,0,0,0,0
2,539,5.13E+20,125.084912,21.782925,26.479962,1,89.220796,14.12026,14.125702,1,120.559492,20.645481,23.858406
2,540,1.26E+19,96.329154,26.913355,27.056443,1,89.064939,23.77629,23.783682,1,102.267183,28.763734,29.392007
2,541,6.46E+19,61.435263,36.677863,41.874192,1,44.123888,19.790885,28.639955,0,0,0,0
2,542,9.41E+19,79.720998,33.406717,33.992664,1,80.019259,33.633536,34.190183,1,71.486448,28.4424,30.069879
2,543,1.07E+20,98.188399,22.640792,22.843688,1,98.149868,22.649314,22.850244,1,104.038989,24.322982,25.018355
2,544,1.53E+20,72.057091,30.459486,32.093999,1,68.167962,27.695898,29.931026,1,70.636401,29.362085,31.206211
2,545,1.21E+19,68.056665,22.515662,24.356938,1,65.357489,21.043014,23.245566,1,70.416085,23.705323,25.233927
2,546,4.85E+20,101.871391,38.67765,39.478105,1,95.243032,35.161098,35.289661,1,104.165225,39.5398,40.725783
2,547,3.11E+19,64.586182,33.903848,37.700823,1,61.174324,31.125803,35.716418,0,0,0,0
2,548,5.71E+18,83.21255,16.226025,16.365917,1,79.467583,14.975709,15.271355,1,81.41584,15.565344,15.773566
2,549,4.55E+20,71.452248,12.334326,13.084507,1,68.877862,11.629446,12.552507,1,71.82984,12.467564,13.194684
2,550,3.63E+20,102.464401,12.297503,12.537294,1,105.687934,12.770229,13.190868,0,0,0,0
2,551,1.10E+20,79.063696,35.458398,36.153668,1,58.827535,21.30448,25.022021,0,0,0,0
2,552,6.85E+19,88.797898,13.405002,13.413641,1,88.445594,13.304745,13.316573,1,86.824792,12.975095,13.007679
2,553,7.03E+19,45.002075,37.182781,52.790756,1,46.295739,38.937985,54.061494,0,0,0,0
2,554,1.02E+20,68.962475,34.591561,37.161131,1,66.043231,32.315963,35.476698,1,75.426544,39.498817,40.87907
2,555,3.96E+20,46.558076,31.454042,43.52368,1,45.44482,30.182796,42.568145,1,66.344732,54.851872,59.977439
2,556,8.04E+20,54.288476,22.510384,27.87256,1,52.048267,20.565354,26.242362,1,56.340891,23.672616,28.578818
2,557,1.68E+19,85.049237,3.26802,3.319483,1,82.065737,3.045009,3.147225,1,86.312528,3.326576,3.37724
2,558,8.42E+19,93.602653,9.600814,9.609241,1,96.135729,9.871831,9.909078,1,90.953465,9.144769,9.144903
2,559,1.17E+20,53.751055,22.897291,28.539853,1,53.316195,22.619827,28.355925,1,60.118188,27.42905,31.750287
2,560,8.96E+19,143.318775,32.097923,53.439452,1,95.470267,20.353767,20.427151,0,0,0,0
2,561,1.38E+20,99.309099,22.445168,22.711899,1,92.243156,19.97914,19.987463,0,0,0,0
2,562,2.16E+19,90.980448,8.130047,8.130277,1,92.896466,8.239754,8.242597,0,0,0,0
2,563,4.07E+20,89.651063,6.996619,7.000824,1,89.746652,6.989759,6.993572,1,89.213279,6.937438,6.943719
2,564,3.72E+20,83.971933,27.6565,27.837716,1,87.662157,29.365276,29.400955,0,0,0,0
2,565,1.54E+20,102.596965,33.919192,34.711517,1,101.02768,32.845304,33.42467,1,163.508345,50.717167,177.981513
2,566,4.81E+20,69.632708,12.758915,13.730181,1,66.016971,11.720549,12.971472,1,73.77809,13.944338,14.617209
2,567,1.53E+19,119.37207,10.290808,11.685188,1,115.95938,9.977746,10.991008,1,120.531794,10.273482,11.797671
2,568,2.18E+20,46.984261,27.23157,37.431665,1,46.304684,26.304228,36.573013,0,0,0,0
2,569,4.94E+20,88.729381,12.436103,12.445206,1,88.506864,12.41053,12.42157,1,92.156712,13.114386,13.117675
2,570,3.37E+18,122.315493,15.429512,18.127757,1,116.761762,14.646182,16.300349,0,0,0,0
2,571,1.65E+20,39.232908,33.067851,52.815134,1,37.700776,30.89593,51.069826,0,0,0,0
2,572,2.61E+19,89.646098,36.371641,36.374132,1,86.896669,34.646258,34.708623,1,117.974879,52.021475,58.797799
2,573,2.19E+20,111.390915,14.824986,15.843118,1,114.185008,15.135707,16.501643,1,110.078383,14.430987,15.291566
2,574,3.74E+20,91.276245,11.493745,11.493881,1,88.140446,10.676828,10.690818,0,0,0,0
2,575,6.03E+19,150.539433,31.476068,63.436473,1,63.383515,11.334884,12.839426,0,0,0,0
2,576,1.16E+20,110.423674,17.411548,18.46984,1,87.123779,12.454787,12.489078,1,109.638576,17.022198,17.969394
2,577,7.47E+18,131.972281,23.145373,30.942701,1,98.539718,16.043413,16.193053,0,0,0,0
2,578,8.44E+17,85.819491,6.192532,6.22747,1,93.253945,6.879249,6.881742,0,0,0,0
2,579,5.05E+20,78.027974,32.870201,33.644379,1,78.881929,33.253423,33.929645,1,85.632648,37.575255,37.700601
2,580,3.35E+20,25.690284,38.870855,90.132531,1,29.093567,47.111658,97.292579,0,0,0,0
2,581,7.06E+19,112.929838,32.171079,34.845221,1,90.256969,23.978757,23.978954,1,121.086262,34.712319,40.410304
2,582,5.02E+19,89.678763,33.767555,33.7698,1,88.809748,33.289223,33.301164,1,102.211962,40.395788,41.288227
2,583,6.36E+19,80.305637,25.572523,25.978085,1,75.870342,23.305687,24.084189,1,77.294667,24.020086,24.669114
2,584,1.17E+20,67.886236,15.257871,16.620572,1,66.589508,14.972022,16.476515,0,0,0,0
2,585,2.29E+20,91.667122,28.14704,28.152911,1,71.684552,19.277257,20.387877,1,97.828335,30.502594,30.757065
2,586,7.06E+20,95.38829,31.203224,31.323453,1,95.208937,31.127943,31.239397,1,95.387952,31.189406,31.309558
2,587,3.84E+20,72.155983,34.321419,36.127992,1,68.936416,31.851128,34.217796,1,81.161152,40.812614,41.338163
2,588,2.48E+20,57.293172,25.259509,30.174877,1,56.158211,24.467866,29.621269,1,59.141579,26.614246,31.147949
2,589,5.58E+20,71.21914,39.01083,41.278704,1,70.626664,38.516201,40.904505,1,70.481429,38.466578,40.889028
2,590,2.45E+19,85.641147,31.873272,31.983777,1,88.548977,33.359679,33.376867,1,77.925152,27.71703,28.393372
2,591,9.01E+19,130.900017,29.52455,38.873639,1,85.156558,17.150422,17.231627,1,132.17573,29.334065,39.386475
2,592,5.68E+19,85.39103,14.219374,14.283028,1,84.978766,14.125752,14.199152,1,86.390899,14.473333,14.516087
2,593,4.62E+19,133.473843,28.613778,39.192888,1,123.691187,26.671961,31.890102,0,0,0,0
2,594,6.61E+20,93.219716,6.303046,6.304639,1,100.851307,6.943253,7.032732,0,0,0,0
2,595,3.03E+20,64.972908,12.580333,14.071241,1,63.513694,12.123755,13.743235,1,64.886225,12.690502,14.201602
2,596,2.78E+19,90.882117,30.782451,30.78367,1,80.393999,25.414807,25.810853,1,88.594269,29.384682,29.399117
2,597,5.49E+20,131.132339,39.419484,52.161007,1,78.459958,19.859334,20.311191,1,128.701243,38.126057,48.692511
2,598,2.16E+20,88.440541,25.193713,25.209314,1,87.032468,24.562151,24.606361,1,88.60997,25.203344,25.216434
2,599,8.03E+18,82.357861,8.167778,8.273726,1,77.502814,7.378773,7.610166,1,82.575789,8.149579,8.250316
2,600,4.46E+20,151.984187,27.008384,57.087124,1,58.872523,7.903686,9.367893,0,0,0,0
2,601,5.21E+20,80.007584,38.806033,39.439567,1,78.86098,37.620645,38.382942,1,155.863971,81.577992,199.056858
2,602,6.91E+19,73.551086,32.492562,33.968819,1,74.971325,33.670565,34.945062,0,0,0,0
2,603,6.28E+20,139.491328,14.521649,22.115038,1,128.95839,13.343904,16.994602,1,136.73486,13.916526,20.086644
2,604,6.08E+19,97.393732,27.309244,27.511662,1,91.627478,24.968345,24.973323,1,105.545775,30.047925,31.131015
2,605,1.14E+20,125.461154,22.719317,27.716993,1,103.740781,18.274648,18.754033,1,132.033622,23.469165,31.374853
2,606,4.58E+19,89.172591,29.785243,29.791912,1,80.286011,25.054096,25.453591,1,86.677674,28.15022,28.209941
2,607,9.35E+19,103.989772,39.174011,40.281404,1,33.983159,11.347159,20.858147,0,0,0,0
2,608,1.07E+19,90.898724,25.65917,25.65996,1,76.115028,19.586814,20.227101,1,103.039397,30.520038,31.281884
2,609,8.98E+20,42.156799,37.725559,56.545928,1,42.259672,37.92924,56.736632,0,0,0,0
2,610,2.44E+19,90.689443,12.388916,12.389036,1,90.23612,12.312704,12.313654,1,94.065321,13.01201,13.031947
2,611,7.46E+20,121.635836,15.413248,17.979853,1,120.065077,15.203891,17.451459,1,123.223282,15.501085,18.398481
2,612,5.85E+18,136.390004,25.287471,36.44536,1,71.648162,11.071868,11.735597,0,0,0,0
2,613,3.36E+20,170.280889,26.734166,157.15488,1,13.381537,0.540825,3.210134,0,0,0,0
2,614,1.91E+20,118.247313,22.356639,25.27166,1,68.889866,10.034468,10.835787,0,0,0,0
2,615,2.80E+20,88.598266,24.429572,24.442744,1,90.642013,24.867257,24.867368,0,0,0,0
2,616,7.34E+19,87.090487,28.041764,28.089079,1,86.957464,27.99129,28.042399,1,93.56396,30.992176,31.040184
2,617,2.57E+19,145.620044,32.634131,57.386328,1,54.004291,9.232288,11.6168,0,0,0,0
2,618,3.91E+20,111.210032,29.261079,31.310207,1,110.681481,29.109626,31.039807,1,111.694881,29.351109,31.509686
2,619,2.54E+20,121.261438,24.783739,28.66623,1,21.616223,2.818486,8.933613,0,0,0,0
2,620,3.82E+20,39.70466,26.743246,42.176251,1,40.518337,27.638667,42.846026,0,0,0,0
2,621,4.48E+19,83.081889,24.683094,24.890942,1,82.637689,24.503929,24.73613,1,84.22979,25.202562,25.353381
2,622,5.09E+20,102.576941,7.946498,8.0997,1,102.842297,7.969127,8.130434,1,103.648319,8.002472,8.188871
2,623,4.08E+19,148.852317,35.435721,68.085686,1,57.177552,10.325958,12.455118,0,0,0,0
2,624,4.56E+18,89.73573,18.487661,18.489864,1,88.542017,17.989432,18.001464,1,87.87641,17.801437,17.822216
2,625,3.07E+19,91.571287,29.753624,29.759988,1,86.847407,27.322559,27.37576,1,92.23837,29.779734,29.795306
2,626,5.94E+20,121.613076,27.186779,31.604786,1,71.759801,17.529337,18.641661,0,0,0,0
2,627,1.10E+19,65.426987,19.066384,21.063362,1,63.315393,18.051425,20.311061,1,67.014779,19.799042,21.597651
2,628,7.86E+19,114.44894,15.976147,17.459431,1,115.559799,16.113989,17.766879,1,116.519743,16.171824,17.974145
2,629,7.71E+19,116.768403,39.009674,43.590378,1,100.764534,32.303824,32.84463,1,126.817753,42.336875,52.734023
2,630,1.42E+20,74.363524,31.749829,33.029541,1,68.375821,27.414729,29.574233,1,68.756575,27.740611,29.845421
2,631,4.57E+18,116.007945,12.129763,13.391051,1,98.380616,9.75572,9.831164,1,114.552407,11.732588,12.8006
2,632,5.29E+19,111.202947,31.589379,33.792518,1,102.297011,28.408342,29.025125,1,122.635367,34.859245,41.244731
2,633,3.45E+19,124.058308,39.955747,48.067142,1,136.571076,43.483276,63.002071,1,125.005041,39.657754,48.250352
2,634,2.71E+19,68.826581,34.250734,36.838072,1,65.878509,31.877444,35.051076,0,0,0,0
2,635,1.39E+19,109.04905,36.72339,38.781492,1,77.972846,22.542182,23.092133,1,149.291572,49.768717,97.11715
2,636,1.16E+19,77.693812,16.089414,16.518387,1,78.494837,16.343947,16.726346,1,74.232089,15.126888,15.783433
2,637,9.97E+19,115.089999,29.149057,32.088401,1,69.740951,13.972943,14.973243,1,110.83882,27.390837,29.228941
2,638,7.40E+20,63.808593,7.349553,8.294656,1,62.932281,7.19656,8.189932,1,63.626779,7.414356,8.380669
2,639,1.25E+20,51.552679,39.212704,50.419532,1,49.088666,36.982347,49.318207,0,0,0,0
2,640,4.92E+20,99.555838,27.774941,28.120817,1,84.947074,22.141566,22.253794,1,106.775253,30.07633,31.33194
2,641,1.83E+19,125.471772,9.537869,11.544881,1,99.80129,7.276068,7.346789,1,127.409901,9.4705,11.744406
2,642,8.73E+20,57.56807,34.096666,40.559747,1,54.499043,31.05032,38.32175,1,59.015677,35.382693,41.424584
2,643,8.03E+20,142.994536,38.561953,63.499487,1,77.209947,20.191889,20.807796,0,0,0,0
2,644,6.08E+18,115.415347,5.306531,5.779463,1,114.470578,5.269924,5.698597,1,115.124323,5.217068,5.667943
2,645,4.34E+20,77.528931,27.106641,27.806627,1,77.126085,26.902666,27.642799,1,85.654154,31.39612,31.502484
2,646,6.41E+20,74.715203,26.525598,27.558756,1,71.801055,24.894475,26.277888,1,83.92506,31.44377,31.645294
2,647,6.22E+19,100.937751,30.840571,31.372427,1,94.952643,28.322194,28.41139,1,100.838398,30.65339,31.171748
2,648,3.92E+19,36.690511,6.155537,10.604229,1,36.318892,6.057478,10.533336,0,0,0,0
2,649,1.90E+19,147.683372,28.053382,52.116982,1,131.186375,25.24826,33.352206,0,0,0,0
2,650,1.04E+19,145.60799,15.295079,26.785846,1,76.582262,6.942172,7.187606,0,0,0,0
2,651,3.52E+19,92.976252,14.683215,14.694003,1,92.55426,14.606993,14.613961,1,92.239766,14.533264,14.537925
2,652,3.25E+20,57.370879,28.897625,34.960398,1,144.403724,4.287576,6.087855,0,0,0,0
2,653,7.41E+18,80.192471,11.636392,11.847707,1,80.830223,11.778479,11.967216,1,79.777543,11.597741,11.825126
2,654,5.03E+18,71.676429,8.560627,9.086758,1,71.687175,8.530375,9.054296,1,68.671549,8.060055,8.733581
2,655,2.53E+20,86.411948,39.522582,39.613264,1,81.701569,36.236025,36.649181,1,133.696555,67.259998,92.836886
2,656,3.44E+19,97.133869,37.574208,37.842342,1,82.45649,29.583306,29.869312,1,101.964956,40.124052,40.972355
2,657,3.60E+19,130.549676,27.38231,35.865099,1,106.140472,21.244377,22.05879,1,131.265077,26.877382,35.581008
2,658,6.90E+19,84.374553,10.52339,10.603652,1,83.198291,10.256991,10.369403,1,79.695862,9.61571,9.831863
2,659,5.77E+18,60.934437,13.444036,15.500379,1,59.531562,12.950237,15.151282,1,64.154562,14.638649,16.36972
2,660,4.17E+20,79.87612,17.693574,18.011338,1,79.367015,17.548963,17.895372,1,81.588219,18.300394,18.530977
2,661,1.02E+19,121.171884,26.261983,30.539355,1,109.926141,23.694378,25.111467,0,0,0,0
2,662,2.20E+19,71.988303,33.62593,35.435853,1,79.629526,39.118552,39.811778,1,91.820869,48.099014,48.116433
2,663,1.01E+19,99.798627,24.397631,24.679721,1,90.744122,22.447106,22.447925,0,0,0,0
2,664,6.79E+20,89.942864,30.591502,30.592371,1,89.572911,30.396912,30.399906,1,91.390799,31.261831,31.266827
2,665,7.23E+19,67.591981,6.642738,7.286897,1,63.666785,6.01274,6.830578,1,68.696167,6.861809,7.461458
2,666,3.83E+20,83.791893,39.052806,39.306303,1,79.242728,35.806688,36.4872,1,108.985645,55.529632,58.653194
2,667,7.43E+20,87.156101,35.656511,35.711016,1,91.623007,38.189423,38.199589,1,93.73456,39.392605,39.463839
2,668,9.56E+18,123.691659,3.971498,4.644162,1,125.311899,4.028629,4.799391,1,123.02383,3.85191,4.468554
2,669,7.55E+20,81.416848,9.95264,10.128012,1,78.961161,9.486199,9.745799,1,81.010517,9.90435,10.094144
2,670,4.28E+20,70.125605,22.08601,23.557911,1,70.016393,22.028584,23.513474,1,75.016506,24.520728,25.438085
2,671,2.88E+20,94.296746,13.341763,13.356122,1,92.320352,13.07884,13.079663,0,0,0,0
2,672,5.21E+20,97.566149,8.106543,8.150587,1,99.03011,8.269799,8.340394,1,97.27755,8.05807,8.097553
2,673,3.24E+20,97.54185,18.623773,18.756591,1,89.219475,16.308114,16.314513,1,96.497709,18.173414,18.265684
2,674,8.61E+20,76.212165,23.786162,24.557132,1,56.980732,14.421638,17.369673,1,75.178085,23.091007,23.95566
2,675,7.32E+20,87.065789,30.606307,30.657395,1,87.715406,30.783906,30.817026,1,86.061538,29.961149,30.046515
2,676,6.47E+20,96.278602,31.812371,31.975719,1,90.669183,29.221583,29.221671,1,95.913612,31.497494,31.63924
2,677,2.83E+19,105.802362,26.154914,27.124611,1,104.932359,25.897482,26.748366,1,113.266771,28.311483,30.729704
2,678,5.55E+20,89.039833,37.971742,37.984997,1,81.925427,33.515905,33.904937,1,94.816458,41.126108,41.242864
2,679,1.02E+20,99.780719,17.74908,17.948195,1,98.332415,17.463837,17.597795,0,0,0,0
2,680,2.68E+20,104.660748,32.129839,33.154113,1,99.005063,29.887271,30.226065,1,117.630356,36.65812,41.261849
2,681,8.03E+20,90.620841,25.595555,25.595672,1,91.333043,25.665552,25.668624,1,87.529446,24.155506,24.187436
2,682,7.99E+19,101.613585,35.284614,35.981489,1,84.428401,27.208266,27.357678,1,109.561683,38.782599,41.087539
2,683,3.81E+19,68.451244,27.256525,29.384756,1,68.00951,26.991517,29.191123,1,72.699335,29.97653,31.460204
2,684,3.57E+19,85.856113,23.769037,23.86032,1,82.771223,22.672102,22.902282,0,0,0,0
2,685,6.19E+18,132.470381,18.257626,24.5695,1,103.155672,13.874533,14.20312,0,0,0,0
2,686,3.77E+19,39.229727,24.115943,38.507972,1,38.115886,23.070033,37.764167,0,0,0,0
2,687,4.98E+20,81.129684,19.160544,19.44833,1,76.534568,17.516496,18.09532,1,88.34037,21.519299,21.540707
2,688,3.71E+20,47.341151,27.665023,37.872997,1,45.428605,25.772044,36.447516,1,166.881607,123.167806,541.50429
2,689,1.55E+20,123.910863,13.398396,15.948625,1,118.890163,12.857265,14.525401,1,123.926723,13.20374,15.717652
2,690,4.98E+19,61.331802,37.531565,42.892542,1,56.962734,32.973492,39.472315,1,57.764107,33.857263,40.162161
2,691,3.02E+20,90.646951,34.879637,34.880175,1,90.162965,34.647707,34.647855,1,101.29286,40.600704,41.362835
2,692,1.96E+19,83.025131,27.192376,27.420582,1,82.527237,27.016118,27.274793,1,91.511912,31.433024,31.439287
2,693,9.58E+20,40.193205,23.899878,37.271905,1,39.84874,23.520908,36.949478,1,45.136247,28.832472,40.879567
2,694,3.07E+18,75.041183,5.657464,5.912773,1,75.707058,5.652727,5.887682,1,73.243392,5.42799,5.732449
2,695,1.40E+20,119.183634,21.198297,24.132965,1,120.378055,21.428049,24.683396,1,117.159824,20.739886,23.174974
2,696,7.67E+20,79.141192,15.848585,16.179354,1,75.492475,14.659581,15.198375,1,79.341702,15.843985,16.163151
2,697,2.59E+20,90.339934,22.610957,22.611053,1,88.906921,21.807925,21.816629,1,83.659205,19.957932,20.104
2,698,5.22E+20,88.231305,21.438599,21.455931,1,88.887549,21.598979,21.607864,1,86.9076,20.929216,20.971504
2,699,9.68E+19,90.190685,27.070839,27.071183,1,81.560815,23.171249,23.459501,1,98.909681,30.445859,30.78312
2,700,9.91E+18,96.594437,27.253234,27.410154,1,99.101343,28.153185,28.477724,1,88.974754,24.229943,24.238764
2,701,4.33E+19,64.777091,32.46056,35.976438,1,63.043367,30.96553,34.842366,1,69.847105,36.528068,38.984229
2,702,5.20E+18,98.801122,13.850254,13.984407,1,97.494482,13.626946,13.718395,1,100.370513,14.108641,14.306135
2,703,1.10E+20,108.763821,38.644779,40.729824,1,85.284453,28.127815,28.244985,0,0,0,0
2,704,2.16E+19,120.526934,28.348261,32.733889,1,86.869817,18.812604,18.859364,0,0,0,0
2,705,2.79E+19,35.339484,22.09898,38.604336,1,33.833634,20.947515,38.043772,0,0,0,0
2,706,6.93E+20,104.934267,33.655494,34.779222,1,104.602372,33.552607,34.620994,1,114.994016,37.536603,41.322191
2,707,8.01E+20,106.157651,16.736299,17.357456,1,109.978402,17.447781,18.480338,1,98.325602,15.202874,15.331943
2,708,7.13E+19,83.087912,16.976568,17.12683,1,81.69933,16.5671,16.77353,1,88.450119,18.552294,18.565732
2,709,1.39E+19,83.431901,5.083542,5.145038,1,83.490537,5.096386,5.157149,1,83.005838,5.083582,5.151165
2,710,3.92E+19,117.538677,36.876131,41.324131,1,105.011857,33.853253,34.914044,0,0,0,0
2,711,2.87E+20,120.279166,33.099863,38.19084,1,98.734691,25.935005,26.204004,1,124.512197,33.948509,41.037187
2,712,2.43E+20,99.501969,10.111273,10.220279,1,98.548859,9.881183,9.96403,1,98.305788,9.821552,9.898372
2,713,5.17E+18,107.797612,7.168868,7.467669,1,108.324282,7.19603,7.516833,1,106.644478,7.007232,7.256632
2,714,2.05E+19,62.648512,4.866708,5.5863,1,62.690299,4.827043,5.539441,1,61.845588,4.82043,5.57795
2,715,3.87E+18,94.905994,11.489027,11.515841,1,92.351843,10.98167,10.984534,1,96.354073,11.615727,11.666964
2,716,1.05E+20,86.338192,32.639888,32.720073,1,80.798977,29.150072,29.563096,1,77.946072,27.623877,28.290089
2,717,5.38E+20,163.383986,38.243411,133.003854,1,32.1559,3.649453,7.209054,0,0,0,0
2,718,3.90E+19,84.241197,31.280452,31.459933,1,83.860372,31.062156,31.263509,1,145.391891,59.212081,103.9642
2,719,7.06E+20,88.052179,39.656811,39.687047,1,84.710867,37.104277,37.281996,1,84.175269,36.781711,36.993554
2,720,5.08E+20,163.640734,23.747492,83.529423,1,22.428687,1.478753,4.398321,0,0,0,0
2,721,2.75E+20,83.951631,33.909854,34.143038,1,78.296991,30.45724,31.185661,1,79.104539,31.00032,31.645581
2,722,8.13E+20,88.671553,23.812266,23.824556,1,95.695917,26.26111,26.371074,0,0,0,0
2,723,5.11E+19,132.786811,39.735387,53.929447,1,86.179462,23.366384,23.435078,1,174.426472,45.813721,469.329445
2,724,9.89E+20,67.50512,37.909141,41.137716,1,70.270675,40.266118,42.869516,0,0,0,0
2,725,2.77E+19,94.724206,25.241863,25.311368,1,93.981012,24.994636,25.04131,1,94.853798,25.292738,25.366745
2,726,1.87E+19,100.519243,20.17054,20.474709,1,94.142725,18.3502,18.383354,1,103.714872,20.784856,21.341159
2,727,1.44E+20,100.270715,26.797001,27.197599,1,100.043218,26.74517,27.126424,1,109.209234,29.758186,31.443116
2,728,1.71E+20,66.646507,23.408603,25.58806,1,70.577509,25.436693,27.045626,0,0,0,0
