Seed, ID, Energy, Psi, Impact, Triggered, Psi, Impact, Cherenkov, Psi, Impact
2,83,3.58E+20,1.586166,28.453687,0,0,0,0,0,0
2,84,2.19E+20,0.929887,34.23588,0,0,0,0,0,0
2,85,1.44E+20,0.82765,32.624823,0,0,0,0,0,0
2,86,6.14E+19,2.589249,30.986214,0,0,0,0,0,0
2,87,3.28E+20,1.652117,3.767951,0,0,0,0,0,0
2,88,1.39E+17,1.73444,36.333884,0,0,0,0,0,0
2,89,8.87E+19,2.351029,34.244664,1,1.308196,15.871313,1,2.496221,35.806135
2,90,1.77E+18,2.00946,27.172314,0,0,0,0,0,0
2,91,1.89E+19,0.61441,35.200943,0,0,0,0,0,0
2,92,2.87E+19,0.848587,10.468395,0,0,0,0,0,0
2,93,4.89E+19,2.154363,27.341408,1,1.745882,21.36756,1,2.345109,29.263605
2,94,1.83E+19,1.581649,21.745211,0,0,0,0,0,0
2,95,1.59E+18,1.310019,28.694535,0,0,0,0,0,0
2,96,1.77E+19,1.718641,38.089641,0,0,0,0,0,0
2,97,4.44E+19,1.121376,26.220468,0,0,0,0,0,0
2,98,1.57E+20,1.583328,22.011905,1,1.630939,23.018734,1,1.466442,19.639866
2,99,2.15E+19,1.629067,38.832195,0,0,0,0,0,0
2,100,1.37E+19,1.594042,35.720255,0,0,0,0,0,0
2,101,5.47E+19,1.753414,4.760351,0,0,0,0,0,0
2,102,2.63E+17,2.611846,39.090009,0,0,0,0,0,0
2,103,3.45E+20,2.392646,37.910997,1,1.437231,20.305501,1,2.398685,37.60085
2,104,9.92E+20,1.361781,9.884125,0,0,0,0,0,0
2,105,2.73E+19,2.05229,6.327237,0,0,0,0,0,0
2,106,7.94E+20,1.294416,39.019068,0,0,0,0,0,0
2,107,7.41E+19,1.270859,11.477971,0,0,0,0,0,0
2,108,9.98E+18,1.161135,36.947283,0,0,0,0,0,0
2,109,7.02E+20,1.157423,16.234831,1,0.923564,11.051973,1,1.181953,16.559724
2,110,1.34E+19,1.471715,11.153773,0,0,0,0,0,0
2,111,3.44E+20,1.02834,9.300509,0,0,0,0,0,0
2,112,1.18E+18,1.527419,30.290885,0,0,0,0,0,0
2,113,6.34E+19,1.74646,31.00808,1,1.577487,26.811677,1,1.71862,30.132244
2,114,7.34E+17,2.329585,7.343535,0,0,0,0,0,0
2,115,6.73E+19,2.546538,21.770336,1,2.025116,17.613402,0,0,0
2,116,4.30E+17,0.172229,23.585708,0,0,0,0,0,0
2,117,1.53E+20,1.549285,8.878013,1,1.529589,8.695273,1,1.537365,8.765085
2,118,2.56E+19,1.242821,10.717755,0,0,0,0,0,0
2,119,1.22E+19,2.46896,26.612321,1,1.113898,8.89184,0,0,0
2,120,4.24E+20,2.544591,20.095156,0,0,0,0,0,0
2,121,2.74E+17,0.121861,34.120104,0,0,0,0,0,0
2,122,1.38E+17,1.594887,28.859715,0,0,0,0,0,0
