Seed, ID, Energy, Psi, Impact, Triggered, Psi, Impact, Cherenkov, Psi, Impact
2, 102, 6.39904e+20, 1.322260, 26.968990, 1, 1.245512, 24.225100, 1, 1.399572, 29.128623
2, 103, 1.98561e+18, 1.769839, 19.589509, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 104, 6.30532e+17, 2.414485, 20.519742, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 105, 2.98591e+20, 1.976406, 25.858398, 1, 1.908247, 25.175913, 0, 0.000000, 0.000000
2, 106, 3.89052e+20, 1.668436, 33.449780, 1, 1.639475, 32.678214, 1, 1.880164, 38.874410
2, 107, 3.72686e+20, 1.244922, 35.196275, 1, 1.028947, 25.089986, 0, 0.000000, 0.000000
2, 108, 5.66415e+19, 1.805717, 32.550678, 1, 1.425061, 23.303786, 1, 2.022526, 36.877043
2, 109, 4.93949e+19, 0.960398, 17.097994, 1, 0.940517, 16.518680, 1, 0.981397, 17.778427
2, 110, 1.33662e+19, 2.932632, 36.294020, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 111, 4.79423e+18, 1.336686, 18.046243, 1, 1.380024, 18.862776, 1, 1.276760, 16.836802
2, 112, 9.72616e+20, 1.363805, 8.353096, 1, 1.369226, 8.396196, 1, 1.315672, 7.965125
2, 113, 2.11473e+20, 1.595840, 34.851209, 1, 1.566421, 33.822259, 1, 1.699040, 37.843810
2, 114, 3.11687e+17, 1.816543, 5.792942, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 115, 3.188e+20, 2.108578, 12.030406, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 116, 1.72627e+20, 1.231205, 31.065587, 1, 1.205066, 30.053726, 1, 1.480328, 40.676264
2, 117, 1.23346e+17, 0.943339, 24.005656, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 118, 2.47723e+20, 1.208733, 5.580613, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 119, 6.22641e+20, 1.646237, 15.431401, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 120, 1.06472e+18, 2.932857, 29.037683, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 121, 6.31118e+19, 0.843654, 8.846346, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
